,Tamil_Nadu_demand
15124,18169.38
15125,18169.38
15126,18169.38
15127,18169.38
15128,18250.23
15129,18250.23
15130,18250.23
15131,18250.23
15132,19476.76
15133,19476.76
15134,19476.76
15135,19476.76
15136,19688.36
15137,19688.36
15138,19688.36
15139,19688.36
15140,18613.94
15141,18613.94
15142,18613.94
15143,18613.94
15144,18412.69
15145,18412.69
15146,18412.69
15147,18412.69
15148,18354.06
15149,18354.06
15150,18354.06
15151,18354.06
15152,17580.98
15153,17580.98
15154,17580.98
15155,17580.98
15156,17414.38
15157,17414.38
15158,17414.38
15159,17414.38
15160,16440.98
15161,16440.98
15162,16440.98
15163,16440.98
15164,16726.53
15165,16726.53
15166,16726.53
15167,16726.53
15168,15422.49
15169,15422.49
15170,15422.49
15171,15422.49
15172,15163.0
15173,15163.0
15174,15163.0
15175,15163.0
15176,14677.66
15177,14677.66
15178,14677.66
15179,14677.66
15180,14456.74
15181,14456.74
15182,14456.74
15183,14456.74
15184,14604.73
15185,14604.73
15186,14604.73
15187,14604.73
15188,14689.75
15189,14689.75
15190,14689.75
15191,14689.75
15192,14927.12
15193,14927.12
15194,14927.12
15195,14927.12
15196,15858.21
15197,15858.21
15198,15858.21
15199,15858.21
15200,16478.33
15201,16478.33
15202,16478.33
15203,16478.33
15204,16756.43
15205,16756.43
15206,16756.43
15207,16756.43
15208,16864.51
15209,16864.51
15210,16864.51
15211,16864.51
15212,17120.92
15213,17120.92
15214,17120.92
15215,17120.92
15216,17075.64
15217,17075.64
15218,17075.64
15219,17075.64
15220,16676.62
15221,16676.62
15222,16676.62
15223,16676.62
15224,16339.91
15225,16339.91
15226,16339.91
15227,16339.91
15228,16736.6
15229,16736.6
15230,16736.6
15231,16736.6
15232,17047.43
15233,17047.43
15234,17047.43
15235,17047.43
15236,16663.75
15237,16663.75
15238,16663.75
15239,16663.75
15240,16621.77
15241,16621.77
15242,16621.77
15243,16621.77
15244,16848.26
15245,16848.26
15246,16848.26
15247,16848.26
15248,17023.75
15249,17023.75
15250,17023.75
15251,17023.75
15252,16715.85
15253,16715.85
15254,16715.85
15255,16715.85
15256,16738.37
15257,16738.37
15258,16738.37
15259,16738.37
15260,16419.58
15261,16419.58
15262,16419.58
15263,16419.58
15264,15785.54
15265,15785.54
15266,15785.54
15267,15785.54
15268,15373.66
15269,15373.66
15270,15373.66
15271,15373.66
15272,14791.34
15273,14791.34
15274,14791.34
15275,14791.34
15276,14543.02
15277,14543.02
15278,14543.02
15279,14543.02
15280,14417.45
15281,14417.45
15282,14417.45
15283,14417.45
15284,14301.33
15285,14301.33
15286,14301.33
15287,14301.33
15288,14175.39
15289,14175.39
15290,14175.39
15291,14175.39
15292,14274.99
15293,14274.99
15294,14274.99
15295,14274.99
15296,14167.9
15297,14167.9
15298,14167.9
15299,14167.9
15300,14438.0
15301,14438.0
15302,14438.0
15303,14438.0
15304,14767.87
15305,14767.87
15306,14767.87
15307,14767.87
15308,14591.71
15309,14591.71
15310,14591.71
15311,14591.71
15312,14583.8
15313,14583.8
15314,14583.8
15315,14583.8
15316,14558.85
15317,14558.85
15318,14558.85
15319,14558.85
15320,14368.31
15321,14368.31
15322,14368.31
15323,14368.31
15324,14887.89
15325,14887.89
15326,14887.89
15327,14887.89
15328,15117.7
15329,15117.7
15330,15117.7
15331,15117.7
15332,14657.09
15333,14657.09
15334,14657.09
15335,14657.09
15336,14438.59
15337,14438.59
15338,14438.59
15339,14438.59
15340,15041.17
15341,15041.17
15342,15041.17
15343,15041.17
15344,14825.8
15345,14825.8
15346,14825.8
15347,14825.8
15348,15214.01
15349,15214.01
15350,15214.01
15351,15214.01
15352,15360.83
15353,15360.83
15354,15360.83
15355,15360.83
15356,14819.42
15357,14819.42
15358,14819.42
15359,14819.42
15360,14262.97
15361,14262.97
15362,14262.97
15363,14262.97
15364,13626.12
15365,13626.12
15366,13626.12
15367,13626.12
15368,13245.91
15369,13245.91
15370,13245.91
15371,13245.91
15372,13070.68
15373,13070.68
15374,13070.68
15375,13070.68
15376,13121.89
15377,13121.89
15378,13121.89
15379,13121.89
15380,13554.9
15381,13554.9
15382,13554.9
15383,13554.9
15384,14118.97
15385,14118.97
15386,14118.97
15387,14118.97
15388,15919.22
15389,15919.22
15390,15919.22
15391,15919.22
15392,15910.66
15393,15910.66
15394,15910.66
15395,15910.66
15396,15886.56
15397,15886.56
15398,15886.56
15399,15886.56
15400,16649.43
15401,16649.43
15402,16649.43
15403,16649.43
15404,16623.54
15405,16623.54
15406,16623.54
15407,16623.54
15408,16815.14
15409,16815.14
15410,16815.14
15411,16815.14
15412,16599.87
15413,16599.87
15414,16599.87
15415,16599.87
15416,16425.95
15417,16425.95
15418,16425.95
15419,16425.95
15420,17131.07
15421,17131.07
15422,17131.07
15423,17131.07
15424,17581.22
15425,17581.22
15426,17581.22
15427,17581.22
15428,17603.18
15429,17603.18
15430,17603.18
15431,17603.18
15432,17642.24
15433,17642.24
15434,17642.24
15435,17642.24
15436,17124.16
15437,17124.16
15438,17124.16
15439,17124.16
15440,17127.96
15441,17127.96
15442,17127.96
15443,17127.96
15444,17314.96
15445,17314.96
15446,17314.96
15447,17314.96
15448,17734.18
15449,17734.18
15450,17734.18
15451,17734.18
15452,17061.25
15453,17061.25
15454,17061.25
15455,17061.25
15456,16021.22
15457,16021.22
15458,16021.22
15459,16021.22
15460,15464.72
15461,15464.72
15462,15464.72
15463,15464.72
15464,14981.02
15465,14981.02
15466,14981.02
15467,14981.02
15468,14686.52
15469,14686.52
15470,14686.52
15471,14686.52
15472,14673.72
15473,14673.72
15474,14673.72
15475,14673.72
15476,14764.35
15477,14764.35
15478,14764.35
15479,14764.35
15480,15025.67
15481,15025.67
15482,15025.67
15483,15025.67
15484,16592.5
15485,16592.5
15486,16592.5
15487,16592.5
15488,16609.98
15489,16609.98
15490,16609.98
15491,16609.98
15492,16562.21
15493,16562.21
15494,16562.21
15495,16562.21
15496,16541.62
15497,16541.62
15498,16541.62
15499,16541.62
15500,16707.46
15501,16707.46
15502,16707.46
15503,16707.46
15504,16467.33
15505,16467.33
15506,16467.33
15507,16467.33
15508,16201.9
15509,16201.9
15510,16201.9
15511,16201.9
15512,16082.35
15513,16082.35
15514,16082.35
15515,16082.35
15516,16645.73
15517,16645.73
15518,16645.73
15519,16645.73
15520,17181.69
15521,17181.69
15522,17181.69
15523,17181.69
15524,17641.4
15525,17641.4
15526,17641.4
15527,17641.4
15528,17463.13
15529,17463.13
15530,17463.13
15531,17463.13
15532,17661.84
15533,17661.84
15534,17661.84
15535,17661.84
15536,17406.6
15537,17406.6
15538,17406.6
15539,17406.6
15540,17341.38
15541,17341.38
15542,17341.38
15543,17341.38
15544,17380.23
15545,17380.23
15546,17380.23
15547,17380.23
15548,16920.11
15549,16920.11
15550,16920.11
15551,16920.11
15552,16108.51
15553,16108.51
15554,16108.51
15555,16108.51
15556,15466.1
15557,15466.1
15558,15466.1
15559,15466.1
15560,15068.68
15561,15068.68
15562,15068.68
15563,15068.68
15564,14737.9
15565,14737.9
15566,14737.9
15567,14737.9
15568,14444.97
15569,14444.97
15570,14444.97
15571,14444.97
15572,14546.22
15573,14546.22
15574,14546.22
15575,14546.22
15576,14829.36
15577,14829.36
15578,14829.36
15579,14829.36
15580,16067.82
15581,16067.82
15582,16067.82
15583,16067.82
15584,16091.49
15585,16091.49
15586,16091.49
15587,16091.49
15588,16178.93
15589,16178.93
15590,16178.93
15591,16178.93
15592,16668.4
15593,16668.4
15594,16668.4
15595,16668.4
15596,16618.39
15597,16618.39
15598,16618.39
15599,16618.39
15600,16658.86
15601,16658.86
15602,16658.86
15603,16658.86
15604,16557.51
15605,16557.51
15606,16557.51
15607,16557.51
15608,14967.14
15609,14967.14
15610,14967.14
15611,14967.14
15612,16774.08
15613,16774.08
15614,16774.08
15615,16774.08
15616,17038.78
15617,17038.78
15618,17038.78
15619,17038.78
15620,16918.23
15621,16918.23
15622,16918.23
15623,16918.23
15624,17010.54
15625,17010.54
15626,17010.54
15627,17010.54
15628,17345.39
15629,17345.39
15630,17345.39
15631,17345.39
15632,16601.05
15633,16601.05
15634,16601.05
15635,16601.05
15636,16362.14
15637,16362.14
15638,16362.14
15639,16362.14
15640,16293.12
15641,16293.12
15642,16293.12
15643,16293.12
15644,15893.92
15645,15893.92
15646,15893.92
15647,15893.92
15648,14947.54
15649,14947.54
15650,14947.54
15651,14947.54
15652,14686.1
15653,14686.1
15654,14686.1
15655,14686.1
15656,14134.98
15657,14134.98
15658,14134.98
15659,14134.98
15660,13934.51
15661,13934.51
15662,13934.51
15663,13934.51
15664,13897.1
15665,13897.1
15666,13897.1
15667,13897.1
15668,14169.73
15669,14169.73
15670,14169.73
15671,14169.73
15672,14526.42
15673,14526.42
15674,14526.42
15675,14526.42
15676,15790.4
15677,15790.4
15678,15790.4
15679,15790.4
15680,15708.2
15681,15708.2
15682,15708.2
15683,15708.2
15684,15445.99
15685,15445.99
15686,15445.99
15687,15445.99
15688,15447.59
15689,15447.59
15690,15447.59
15691,15447.59
15692,15595.46
15693,15595.46
15694,15595.46
15695,15595.46
15696,15442.35
15697,15442.35
15698,15442.35
15699,15442.35
15700,15215.79
15701,15215.79
15702,15215.79
15703,15215.79
15704,15476.47
15705,15476.47
15706,15476.47
15707,15476.47
15708,15815.07
15709,15815.07
15710,15815.07
15711,15815.07
15712,15652.8
15713,15652.8
15714,15652.8
15715,15652.8
15716,16454.4
15717,16454.4
15718,16454.4
15719,16454.4
15720,16429.51
15721,16429.51
15722,16429.51
15723,16429.51
15724,16720.9
15725,16720.9
15726,16720.9
15727,16720.9
15728,16173.96
15729,16173.96
15730,16173.96
15731,16173.96
15732,16117.29
15733,16117.29
15734,16117.29
15735,16117.29
15736,16307.36
15737,16307.36
15738,16307.36
15739,16307.36
15740,15774.17
15741,15774.17
15742,15774.17
15743,15774.17
15744,14718.57
15745,14718.57
15746,14718.57
15747,14718.57
15748,14243.2
15749,14243.2
15750,14243.2
15751,14243.2
15752,13826.91
15753,13826.91
15754,13826.91
15755,13826.91
15756,13570.0
15757,13570.0
15758,13570.0
15759,13570.0
15760,13607.57
15761,13607.57
15762,13607.57
15763,13607.57
15764,13816.38
15765,13816.38
15766,13816.38
15767,13816.38
15768,14303.54
15769,14303.54
15770,14303.54
15771,14303.54
15772,15602.61
15773,15602.61
15774,15602.61
15775,15602.61
15776,15783.38
15777,15783.38
15778,15783.38
15779,15783.38
15780,15688.92
15781,15688.92
15782,15688.92
15783,15688.92
15784,15926.38
15785,15926.38
15786,15926.38
15787,15926.38
15788,16105.34
15789,16105.34
15790,16105.34
15791,16105.34
15792,16394.68
15793,16394.68
15794,16394.68
15795,16394.68
15796,16093.79
15797,16093.79
15798,16093.79
15799,16093.79
15800,15845.38
15801,15845.38
15802,15845.38
15803,15845.38
15804,16433.11
15805,16433.11
15806,16433.11
15807,16433.11
15808,16872.24
15809,16872.24
15810,16872.24
15811,16872.24
15812,16953.96
15813,16953.96
15814,16953.96
15815,16953.96
15816,16919.03
15817,16919.03
15818,16919.03
15819,16919.03
15820,17522.98
15821,17522.98
15822,17522.98
15823,17522.98
15824,16816.71
15825,16816.71
15826,16816.71
15827,16816.71
15828,16748.55
15829,16748.55
15830,16748.55
15831,16748.55
15832,16772.86
15833,16772.86
15834,16772.86
15835,16772.86
15836,16209.22
15837,16209.22
15838,16209.22
15839,16209.22
15840,15342.22
15841,15342.22
15842,15342.22
15843,15342.22
15844,14867.65
15845,14867.65
15846,14867.65
15847,14867.65
15848,14457.68
15849,14457.68
15850,14457.68
15851,14457.68
15852,14038.39
15853,14038.39
15854,14038.39
15855,14038.39
15856,14070.8
15857,14070.8
15858,14070.8
15859,14070.8
15860,14174.54
15861,14174.54
15862,14174.54
15863,14174.54
15864,14286.31
15865,14286.31
15866,14286.31
15867,14286.31
15868,15276.81
15869,15276.81
15870,15276.81
15871,15276.81
15872,15526.74
15873,15526.74
15874,15526.74
15875,15526.74
15876,15955.55
15877,15955.55
15878,15955.55
15879,15955.55
15880,16078.53
15881,16078.53
15882,16078.53
15883,16078.53
15884,16078.53
15885,16078.53
15886,16078.53
15887,16078.53
15888,16078.53
15889,16078.53
15890,16078.53
15891,16078.53
15892,16023.61
15893,16023.61
15894,16023.61
15895,16023.61
15896,15858.24
15897,15858.24
15898,15858.24
15899,15858.24
15900,16545.11
15901,16545.11
15902,16545.11
15903,16545.11
15904,16910.11
15905,16910.11
15906,16910.11
15907,16910.11
15908,16765.81
15909,16765.81
15910,16765.81
15911,16765.81
15912,17004.2
15913,17004.2
15914,17004.2
15915,17004.2
15916,16861.07
15917,16861.07
15918,16861.07
15919,16861.07
15920,16243.88
15921,16243.88
15922,16243.88
15923,16243.88
15924,15970.15
15925,15970.15
15926,15970.15
15927,15970.15
15928,15947.74
15929,15947.74
15930,15947.74
15931,15947.74
15932,15735.29
15933,15735.29
15934,15735.29
15935,15735.29
15936,14919.01
15937,14919.01
15938,14919.01
15939,14919.01
15940,14632.29
15941,14632.29
15942,14632.29
15943,14632.29
15944,14116.35
15945,14116.35
15946,14116.35
15947,14116.35
15948,13873.0
15949,13873.0
15950,13873.0
15951,13873.0
15952,13722.97
15953,13722.97
15954,13722.97
15955,13722.97
15956,13527.23
15957,13527.23
15958,13527.23
15959,13527.23
15960,13461.39
15961,13461.39
15962,13461.39
15963,13461.39
15964,13861.01
15965,13861.01
15966,13861.01
15967,13861.01
15968,13383.15
15969,13383.15
15970,13383.15
15971,13383.15
15972,14130.78
15973,14130.78
15974,14130.78
15975,14130.78
15976,14004.75
15977,14004.75
15978,14004.75
15979,14004.75
15980,14031.57
15981,14031.57
15982,14031.57
15983,14031.57
15984,13979.11
15985,13979.11
15986,13979.11
15987,13979.11
15988,13958.3
15989,13958.3
15990,13958.3
15991,13958.3
15992,13678.57
15993,13678.57
15994,13678.57
15995,13678.57
15996,14325.43
15997,14325.43
15998,14325.43
15999,14325.43
16000,14885.64
16001,14885.64
16002,14885.64
16003,14885.64
16004,14838.47
16005,14838.47
16006,14838.47
16007,14838.47
16008,14679.28
16009,14679.28
16010,14679.28
16011,14679.28
16012,14991.24
16013,14991.24
16014,14991.24
16015,14991.24
16016,14487.05
16017,14487.05
16018,14487.05
16019,14487.05
16020,14766.17
16021,14766.17
16022,14766.17
16023,14766.17
16024,14983.19
16025,14983.19
16026,14983.19
16027,14983.19
16028,14673.8
16029,14673.8
16030,14673.8
16031,14673.8
16032,13348.86
16033,13348.86
16034,13348.86
16035,13348.86
16036,13439.69
16037,13439.69
16038,13439.69
16039,13439.69
16040,13046.08
16041,13046.08
16042,13046.08
16043,13046.08
16044,12799.77
16045,12799.77
16046,12799.77
16047,12799.77
16048,12899.11
16049,12899.11
16050,12899.11
16051,12899.11
16052,13205.83
16053,13205.83
16054,13205.83
16055,13205.83
16056,13727.31
16057,13727.31
16058,13727.31
16059,13727.31
16060,15527.99
16061,15527.99
16062,15527.99
16063,15527.99
16064,15594.99
16065,15594.99
16066,15594.99
16067,15594.99
16068,15928.81
16069,15928.81
16070,15928.81
16071,15928.81
16072,16468.2
16073,16468.2
16074,16468.2
16075,16468.2
16076,16596.69
16077,16596.69
16078,16596.69
16079,16596.69
16080,16555.36
16081,16555.36
16082,16555.36
16083,16555.36
16084,16404.99
16085,16404.99
16086,16404.99
16087,16404.99
16088,16410.23
16089,16410.23
16090,16410.23
16091,16410.23
16092,16994.6
16093,16994.6
16094,16994.6
16095,16994.6
16096,17678.81
16097,17678.81
16098,17678.81
16099,17678.81
16100,17629.9
16101,17629.9
16102,17629.9
16103,17629.9
16104,17345.08
16105,17345.08
16106,17345.08
16107,17345.08
16108,17625.82
16109,17625.82
16110,17625.82
16111,17625.82
16112,16987.62
16113,16987.62
16114,16987.62
16115,16987.62
16116,16968.28
16117,16968.28
16118,16968.28
16119,16968.28
16120,17341.43
16121,17341.43
16122,17341.43
16123,17341.43
16124,16728.92
16125,16728.92
16126,16728.92
16127,16728.92
16128,15929.47
16129,15929.47
16130,15929.47
16131,15929.47
16132,15324.61
16133,15324.61
16134,15324.61
16135,15324.61
16136,14723.03
16137,14723.03
16138,14723.03
16139,14723.03
16140,14069.22
16141,14069.22
16142,14069.22
16143,14069.22
16144,14059.42
16145,14059.42
16146,14059.42
16147,14059.42
16148,14205.81
16149,14205.81
16150,14205.81
16151,14205.81
16152,14670.97
16153,14670.97
16154,14670.97
16155,14670.97
16156,16286.38
16157,16286.38
16158,16286.38
16159,16286.38
16160,16429.05
16161,16429.05
16162,16429.05
16163,16429.05
16164,16615.29
16165,16615.29
16166,16615.29
16167,16615.29
16168,16511.97
16169,16511.97
16170,16511.97
16171,16511.97
16172,16397.38
16173,16397.38
16174,16397.38
16175,16397.38
16176,16345.36
16177,16345.36
16178,16345.36
16179,16345.36
16180,16085.25
16181,16085.25
16182,16085.25
16183,16085.25
16184,15748.0
16185,15748.0
16186,15748.0
16187,15748.0
16188,16639.97
16189,16639.97
16190,16639.97
16191,16639.97
16192,17119.58
16193,17119.58
16194,17119.58
16195,17119.58
16196,17078.03
16197,17078.03
16198,17078.03
16199,17078.03
16200,17478.67
16201,17478.67
16202,17478.67
16203,17478.67
16204,17707.81
16205,17707.81
16206,17707.81
16207,17707.81
16208,16984.08
16209,16984.08
16210,16984.08
16211,16984.08
16212,16695.31
16213,16695.31
16214,16695.31
16215,16695.31
16216,16599.86
16217,16599.86
16218,16599.86
16219,16599.86
16220,16005.54
16221,16005.54
16222,16005.54
16223,16005.54
16224,15292.69
16225,15292.69
16226,15292.69
16227,15292.69
16228,14901.55
16229,14901.55
16230,14901.55
16231,14901.55
16232,14337.62
16233,14337.62
16234,14337.62
16235,14337.62
16236,13984.27
16237,13984.27
16238,13984.27
16239,13984.27
16240,13557.47
16241,13557.47
16242,13557.47
16243,13557.47
16244,13814.99
16245,13814.99
16246,13814.99
16247,13814.99
16248,14220.57
16249,14220.57
16250,14220.57
16251,14220.57
16252,15903.52
16253,15903.52
16254,15903.52
16255,15903.52
16256,15805.27
16257,15805.27
16258,15805.27
16259,15805.27
16260,15918.33
16261,15918.33
16262,15918.33
16263,15918.33
16264,15977.81
16265,15977.81
16266,15977.81
16267,15977.81
16268,16143.4
16269,16143.4
16270,16143.4
16271,16143.4
16272,15692.15
16273,15692.15
16274,15692.15
16275,15692.15
16276,15476.7
16277,15476.7
16278,15476.7
16279,15476.7
16280,15177.28
16281,15177.28
16282,15177.28
16283,15177.28
16284,15956.42
16285,15956.42
16286,15956.42
16287,15956.42
16288,16161.88
16289,16161.88
16290,16161.88
16291,16161.88
16292,16279.81
16293,16279.81
16294,16279.81
16295,16279.81
16296,16525.92
16297,16525.92
16298,16525.92
16299,16525.92
16300,16711.8
16301,16711.8
16302,16711.8
16303,16711.8
16304,16173.18
16305,16173.18
16306,16173.18
16307,16173.18
16308,15999.51
16309,15999.51
16310,15999.51
16311,15999.51
16312,15772.49
16313,15772.49
16314,15772.49
16315,15772.49
16316,14961.08
16317,14961.08
16318,14961.08
16319,14961.08
16320,14085.88
16321,14085.88
16322,14085.88
16323,14085.88
16324,13594.8
16325,13594.8
16326,13594.8
16327,13594.8
16328,13311.49
16329,13311.49
16330,13311.49
16331,13311.49
16332,12922.17
16333,12922.17
16334,12922.17
16335,12922.17
16336,12859.5
16337,12859.5
16338,12859.5
16339,12859.5
16340,13118.8
16341,13118.8
16342,13118.8
16343,13118.8
16344,13678.01
16345,13678.01
16346,13678.01
16347,13678.01
16348,15204.9
16349,15204.9
16350,15204.9
16351,15204.9
16352,14979.67
16353,14979.67
16354,14979.67
16355,14979.67
16356,14970.38
16357,14970.38
16358,14970.38
16359,14970.38
16360,15314.41
16361,15314.41
16362,15314.41
16363,15314.41
16364,15410.25
16365,15410.25
16366,15410.25
16367,15410.25
16368,15431.53
16369,15431.53
16370,15431.53
16371,15431.53
16372,14919.02
16373,14919.02
16374,14919.02
16375,14919.02
16376,14927.2
16377,14927.2
16378,14927.2
16379,14927.2
16380,15670.57
16381,15670.57
16382,15670.57
16383,15670.57
16384,15881.78
16385,15881.78
16386,15881.78
16387,15881.78
16388,16162.13
16389,16162.13
16390,16162.13
16391,16162.13
16392,16380.38
16393,16380.38
16394,16380.38
16395,16380.38
16396,16227.15
16397,16227.15
16398,16227.15
16399,16227.15
16400,15294.39
16401,15294.39
16402,15294.39
16403,15294.39
16404,15271.97
16405,15271.97
16406,15271.97
16407,15271.97
16408,15162.53
16409,15162.53
16410,15162.53
16411,15162.53
16412,14425.94
16413,14425.94
16414,14425.94
16415,14425.94
16416,13694.18
16417,13694.18
16418,13694.18
16419,13694.18
16420,13133.99
16421,13133.99
16422,13133.99
16423,13133.99
16424,12728.18
16425,12728.18
16426,12728.18
16427,12728.18
16428,12524.9
16429,12524.9
16430,12524.9
16431,12524.9
16432,12616.07
16433,12616.07
16434,12616.07
16435,12616.07
16436,12868.48
16437,12868.48
16438,12868.48
16439,12868.48
16440,13400.88
16441,13400.88
16442,13400.88
16443,13400.88
16444,14929.78
16445,14929.78
16446,14929.78
16447,14929.78
16448,15169.03
16449,15169.03
16450,15169.03
16451,15169.03
16452,14795.54
16453,14795.54
16454,14795.54
16455,14795.54
16456,15090.1
16457,15090.1
16458,15090.1
16459,15090.1
16460,15019.91
16461,15019.91
16462,15019.91
16463,15019.91
16464,15058.84
16465,15058.84
16466,15058.84
16467,15058.84
16468,14718.64
16469,14718.64
16470,14718.64
16471,14718.64
16472,14725.22
16473,14725.22
16474,14725.22
16475,14725.22
16476,15292.33
16477,15292.33
16478,15292.33
16479,15292.33
16480,15603.42
16481,15603.42
16482,15603.42
16483,15603.42
16484,15778.12
16485,15778.12
16486,15778.12
16487,15778.12
16488,15961.18
16489,15961.18
16490,15961.18
16491,15961.18
16492,16148.3
16493,16148.3
16494,16148.3
16495,16148.3
16496,15417.51
16497,15417.51
16498,15417.51
16499,15417.51
16500,14885.39
16501,14885.39
16502,14885.39
16503,14885.39
16504,14779.42
16505,14779.42
16506,14779.42
16507,14779.42
16508,13747.85
16509,13747.85
16510,13747.85
16511,13747.85
16512,13185.09
16513,13185.09
16514,13185.09
16515,13185.09
16516,12821.05
16517,12821.05
16518,12821.05
16519,12821.05
16520,12482.71
16521,12482.71
16522,12482.71
16523,12482.71
16524,12256.66
16525,12256.66
16526,12256.66
16527,12256.66
16528,12411.53
16529,12411.53
16530,12411.53
16531,12411.53
16532,12569.21
16533,12569.21
16534,12569.21
16535,12569.21
16536,13189.27
16537,13189.27
16538,13189.27
16539,13189.27
16540,14541.18
16541,14541.18
16542,14541.18
16543,14541.18
16544,14958.8
16545,14958.8
16546,14958.8
16547,14958.8
16548,14942.67
16549,14942.67
16550,14942.67
16551,14942.67
16552,14424.0
16553,14424.0
16554,14424.0
16555,14424.0
16556,14163.82
16557,14163.82
16558,14163.82
16559,14163.82
16560,13895.67
16561,13895.67
16562,13895.67
16563,13895.67
16564,13698.19
16565,13698.19
16566,13698.19
16567,13698.19
16568,13573.07
16569,13573.07
16570,13573.07
16571,13573.07
16572,14018.34
16573,14018.34
16574,14018.34
16575,14018.34
16576,14596.75
16577,14596.75
16578,14596.75
16579,14596.75
16580,14773.83
16581,14773.83
16582,14773.83
16583,14773.83
16584,15596.25
16585,15596.25
16586,15596.25
16587,15596.25
16588,15655.67
16589,15655.67
16590,15655.67
16591,15655.67
16592,15156.85
16593,15156.85
16594,15156.85
16595,15156.85
16596,14740.29
16597,14740.29
16598,14740.29
16599,14740.29
16600,14660.83
16601,14660.83
16602,14660.83
16603,14660.83
16604,14071.16
16605,14071.16
16606,14071.16
16607,14071.16
16608,13358.65
16609,13358.65
16610,13358.65
16611,13358.65
16612,13082.22
16613,13082.22
16614,13082.22
16615,13082.22
16616,12920.05
16617,12920.05
16618,12920.05
16619,12920.05
16620,12713.46
16621,12713.46
16622,12713.46
16623,12713.46
16624,12529.3
16625,12529.3
16626,12529.3
16627,12529.3
16628,12812.3
16629,12812.3
16630,12812.3
16631,12812.3
16632,12909.2
16633,12909.2
16634,12909.2
16635,12909.2
16636,13468.28
16637,13468.28
16638,13468.28
16639,13468.28
16640,13495.79
16641,13495.79
16642,13495.79
16643,13495.79
16644,13378.2
16645,13378.2
16646,13378.2
16647,13378.2
16648,13452.52
16649,13452.52
16650,13452.52
16651,13452.52
16652,13156.15
16653,13156.15
16654,13156.15
16655,13156.15
16656,13175.67
16657,13175.67
16658,13175.67
16659,13175.67
16660,13024.33
16661,13024.33
16662,13024.33
16663,13024.33
16664,12963.95
16665,12963.95
16666,12963.95
16667,12963.95
16668,13077.76
16669,13077.76
16670,13077.76
16671,13077.76
16672,13238.93
16673,13238.93
16674,13238.93
16675,13238.93
16676,13459.71
16677,13459.71
16678,13459.71
16679,13459.71
16680,13585.46
16681,13585.46
16682,13585.46
16683,13585.46
16684,13915.18
16685,13915.18
16686,13915.18
16687,13915.18
16688,13670.49
16689,13670.49
16690,13670.49
16691,13670.49
16692,13819.09
16693,13819.09
16694,13819.09
16695,13819.09
16696,13648.31
16697,13648.31
16698,13648.31
16699,13648.31
16700,13046.83
16701,13046.83
16702,13046.83
16703,13046.83
16704,12568.41
16705,12568.41
16706,12568.41
16707,12568.41
16708,12053.84
16709,12053.84
16710,12053.84
16711,12053.84
16712,11765.76
16713,11765.76
16714,11765.76
16715,11765.76
16716,11569.24
16717,11569.24
16718,11569.24
16719,11569.24
16720,11604.05
16721,11604.05
16722,11604.05
16723,11604.05
16724,11787.96
16725,11787.96
16726,11787.96
16727,11787.96
16728,12562.49
16729,12562.49
16730,12562.49
16731,12562.49
16732,14461.5
16733,14461.5
16734,14461.5
16735,14461.5
16736,14418.25
16737,14418.25
16738,14418.25
16739,14418.25
16740,14683.31
16741,14683.31
16742,14683.31
16743,14683.31
16744,15215.8
16745,15215.8
16746,15215.8
16747,15215.8
16748,15249.3
16749,15249.3
16750,15249.3
16751,15249.3
16752,15068.93
16753,15068.93
16754,15068.93
16755,15068.93
16756,14748.13
16757,14748.13
16758,14748.13
16759,14748.13
16760,14585.83
16761,14585.83
16762,14585.83
16763,14585.83
16764,15332.12
16765,15332.12
16766,15332.12
16767,15332.12
16768,15815.57
16769,15815.57
16770,15815.57
16771,15815.57
16772,15927.55
16773,15927.55
16774,15927.55
16775,15927.55
16776,16382.06
16777,16382.06
16778,16382.06
16779,16382.06
16780,16795.0
16781,16795.0
16782,16795.0
16783,16795.0
16784,16137.53
16785,16137.53
16786,16137.53
16787,16137.53
16788,15744.22
16789,15744.22
16790,15744.22
16791,15744.22
16792,15347.01
16793,15347.01
16794,15347.01
16795,15347.01
16796,15049.0
16797,15049.0
16798,15049.0
16799,15049.0
16800,14167.55
16801,14167.55
16802,14167.55
16803,14167.55
16804,13762.54
16805,13762.54
16806,13762.54
16807,13762.54
16808,13240.07
16809,13240.07
16810,13240.07
16811,13240.07
16812,12801.44
16813,12801.44
16814,12801.44
16815,12801.44
16816,12980.9
16817,12980.9
16818,12980.9
16819,12980.9
16820,13176.77
16821,13176.77
16822,13176.77
16823,13176.77
16824,13803.81
16825,13803.81
16826,13803.81
16827,13803.81
16828,15385.94
16829,15385.94
16830,15385.94
16831,15385.94
16832,15351.15
16833,15351.15
16834,15351.15
16835,15351.15
16836,15772.71
16837,15772.71
16838,15772.71
16839,15772.71
16840,15590.38
16841,15590.38
16842,15590.38
16843,15590.38
16844,15361.33
16845,15361.33
16846,15361.33
16847,15361.33
16848,15036.04
16849,15036.04
16850,15036.04
16851,15036.04
16852,14601.26
16853,14601.26
16854,14601.26
16855,14601.26
16856,14627.25
16857,14627.25
16858,14627.25
16859,14627.25
16860,15296.09
16861,15296.09
16862,15296.09
16863,15296.09
16864,15746.86
16865,15746.86
16866,15746.86
16867,15746.86
16868,16175.02
16869,16175.02
16870,16175.02
16871,16175.02
