date,coal,oil_gas,nuclear,hydro,solar,wind,diesel,other_res,market_import,unserved_energy,system_plant_generation,comparable_total
2025-08-31,180.62062284077928,1.6899999999999997,30.0,28.18682371994511,57.49311447793286,62.31058594373336,0.0,0.7195347255949461,0.09021229588372534,0.0,361.02068170798555,360.3011469823906
2025-09-01,193.47197388756203,1.8399999999999999,24.73,28.94734782536422,63.17894766661474,58.98705825865765,0.0,0.66813938805245,1.8558245467486634,0.0,371.82346702625114,371.1553276381987
2025-09-02,206.80303009243718,1.82,24.56,26.0826321906495,63.11493759620609,60.77094292957132,0.0,0.66813938805245,0.25619780308349666,0.0,383.8196821969165,383.15154280886406
2025-09-03,218.52720777959902,1.83,19.08,25.23075263846589,63.05041128828079,60.15140628502707,0.0,0.66813938805245,0.0,0.0,388.5379173794252,387.86977799137276
2025-09-04,219.4241443551645,1.8300000000000003,24.36,25.3991223548092,62.98538458787497,57.418336406390054,0.0,0.66813938805245,0.08874290770882885,0.0,392.0851270922912,391.41698770423875
2025-09-05,237.34975321162113,1.83,24.4,26.66010305782962,62.9198736109726,53.850567064562625,0.0,0.66813938805245,0.22960579183421806,0.0,407.6784363330385,407.01029694498607
2025-09-06,220.83095298498424,1.8300000000000003,24.62,27.469670667350652,62.85389474401632,51.117497185925544,0.0,0.66813938805245,0.019022820296732332,0.0,389.3901549703292,388.72201558227675
2025-09-07,188.56257767391696,1.71,24.6,25.818850151951303,62.78746464323037,50.497960541381225,0.0,0.66813938805245,0.0,0.0,354.64499239853234,353.9768530104799
2025-09-08,213.34675129303076,1.8299999999999998,24.62,27.05674443043215,62.72060023375012,52.28184521229495,0.0,0.66813938805245,0.20084813465142862,0.0,382.52408055756047,381.855941169508
2025-09-09,222.95658117694305,1.8300000000000005,24.64,26.3569116329653,62.65331870855148,55.63445173547624,0.0,0.66813938805245,0.07165130026118367,0.0,394.73940264198853,394.0712632539361
2025-09-10,212.5701709187107,1.83,24.65,25.467759048411057,62.58563752717516,58.987058258657676,0.0,0.66813938805245,0.38876485899296814,0.0,386.758765141007,386.09062575295457
2025-09-11,193.5510381354368,1.8499999999999999,24.6,26.868087605972406,62.517574414239206,60.770942929571326,0.0,0.66813938805245,1.1038934169529502,0.0,370.8257824732722,370.1576430852198
2025-09-12,202.27575604414355,1.8300000000000003,24.68,26.121494548820756,62.449147357735086,60.15140628502705,0.0,0.66813938805245,0.18612785679551552,0.0,378.1759436237789,377.50780423572644
2025-09-13,204.87445322420166,1.83,24.57,25.7741149508521,62.38037460710058,57.41833640639001,0.0,0.66813938805245,0.0,0.0,377.5154185765968,376.84727918854435
2025-09-14,174.51551409643625,1.8299999999999987,24.68,25.46909723166846,62.31127467106532,53.85056706456259,0.0,0.66813938805245,0.0,0.0,343.3245924517851,342.65645306373267
2025-09-15,209.5707604920056,1.8299999999999998,24.72,27.635234979169734,62.241866315262754,51.11749718592553,0.0,0.66813938805245,0.0,0.0,377.7834983604161,377.11535897236365
2025-09-16,221.93038738252312,2.41,24.71,24.790348628804296,62.172168559603904,50.49796054138121,0.0,0.66813938805245,0.1529349020841978,0.0,387.17900450036495,386.5108651123125
2025-09-17,202.70998614558462,2.58,24.58,26.675880288938306,62.10220067540791,52.28184521229486,0.0,0.66813938805245,0.004846374129461765,0.0,371.5980517102781,370.9299123222257
2025-09-18,183.85938225307774,2.5799999999999996,24.63,26.555200337071927,62.03198218228441,55.63445173547614,0.0,0.66813938805245,0.10763130026118801,0.0,355.9591558959627,355.29101650791023
2025-09-19,175.27988097890653,2.7100000000000004,24.6,25.533827259130057,61.96153284476358,58.987058258657704,0.0,0.66813938805245,0.22051185899296297,0.0,349.74043872951034,349.0722993414579
2025-09-20,159.65704913526895,3.6700000000000017,24.61,26.38911538400137,61.890872668668955,60.77094292957133,0.0,0.66813938805245,0.00036583384055666104,0.0,337.6561195055631,336.98798011751063
2025-09-21,139.48249568690878,3.7700000000000014,24.61,27.638494628997393,61.8200218972294,60.15140628502704,0.0,0.66813938805245,0.7273995233612097,0.0,318.1405578862151,317.47241849816265
2025-09-22,170.66819891737202,3.8900000000000023,24.6,28.000844624054267,61.749001006926164,57.418336406389976,0.0,0.66813938805245,0.5616212302048716,0.0,346.9945203427949,346.32638095474243
2025-09-23,189.06468579408934,3.5,24.57,25.53748178447736,61.67783070307122,53.850567064562696,0.0,0.66813938805245,0.0,0.0,358.8687047342531,358.2005653462006
2025-09-24,199.60833088036318,3.5600000000000014,24.54,26.504568216384612,61.60653191511372,51.11749718592551,0.0,0.66813938805245,0.11879361505397901,0.0,367.6050675858395,366.93692819778704
2025-09-25,206.31765807437506,3.410000000000002,24.55,25.87293170691954,61.53512579167152,50.49796054138121,0.0,0.66813938805245,0.3957716687660106,0.0,372.8518155023998,372.18367611434735
2025-09-26,192.41430891628073,3.6900000000000017,24.47,26.80312314631074,61.46363369528477,52.28184521229489,0.0,0.66813938805245,0.5378646128565311,0.0,361.79105035822363,361.1229109701712
2025-09-27,192.1810154668258,3.620000000000001,24.64,26.596510663114625,61.39207719688914,55.63445173547617,0.0,0.66813938805245,1.1267916975542744,0.0,364.7321944503582,364.0640550623057
2025-09-28,166.18883202904678,3.580000000000001,24.51,26.944743931349542,61.320478070006736,58.98705825865762,0.0,0.66813938805245,0.12379436179529058,0.0,342.1992516771131,341.5311122890607
2025-09-29,190.93682762051924,3.780000000000003,24.57,27.346715337446465,61.24885828465246,60.77094292957133,0.0,0.66813938805245,0.41153180308349235,0.0,369.3214835602419,368.65334417218946
2025-09-30,203.7068815884652,3.300000000000001,24.6,25.673220750724187,61.17724000095476,60.15140628502709,0.0,0.66813938805245,0.4463878567955114,0.0,379.27688801322375,378.6087486251713
