,chennai_north_demand,chennai_south_demand,coimbatore_demand,erode_demand,madurai_demand,tirunelveli_demand,trichy_demand,vellore_demand,villupuram_demand
3942,1211.7351408131979,1519.7293676091035,2191.175581285743,1866.9480059684304,1400.3121895852826,1196.155705144951,1732.5430779221151,1732.9746001272829,1451.9663315438959
3943,1322.4151461791416,1652.3943806153407,2396.796578179288,2028.0295534893826,1530.383432066345,1304.0567475317341,1886.3053003040118,1888.449552825502,1593.779308809255
3944,1337.8166446126374,1670.8551674868236,2425.4094378469317,2050.44459759429,1548.4832869650813,1319.071543833903,1907.7018354714587,1910.0844202300736,1613.5130659587996
3945,1329.768707775618,1661.2086225519324,2410.4580038467902,2038.7317853679829,1539.025344310135,1311.225675278817,1896.5212374080795,1898.7792834538618,1603.2013400067835
3946,1350.00016110315,1685.458766107292,2448.043939879753,2068.176252774916,1562.8013665718709,1330.9491555571435,1924.6277884998644,1927.1989084684637,1629.1236610375456
3947,1365.2474485936543,1703.7347102270055,2476.370306899289,2090.366861244321,1580.7199926308292,1345.8136128577808,1945.8100860800291,1948.6171519309974,1648.6598295360936
3948,1389.8990476241777,1733.2829985126443,2522.167976956467,2126.2443235517503,1609.6905741233359,1369.84625744521,1980.0573255851966,1983.2458654057928,1680.2456307954246
3949,1364.2633953386514,1702.5551887999677,2474.5421355812537,2088.934689095117,1579.5635323548963,1344.854267295519,1944.4429898738886,1947.2348278809736,1647.3989737797335
3950,1343.0990084057269,1677.1867976579358,2435.2229981688542,2058.132448092184,1554.6911256757173,1324.2212775880353,1915.0403605606975,1917.5046878579071,1620.2812959929413
3951,1393.173261181733,1737.207587988061,2528.250801523749,2131.009550884558,1613.538432859622,1373.0382617705536,1984.6060275074458,1987.8452345176904,1684.440841766587
3952,1430.5868807375284,1782.0528905209724,2597.75771675223,2185.460611999722,1657.5069524241635,1409.5124969875228,2036.582906901599,2040.4010752178597,1732.378468458403
3953,1437.549377014484,1790.398387578767,2610.6926223894475,2195.5936949463007,1665.6892843505047,1416.3001783163563,2046.2555564224472,2050.1814666782875,1741.2994323034034
3954,1434.5733614129902,1786.8312288388163,2605.163789130661,2191.262459173858,1662.191868122077,1413.3988847674557,2042.1211260778161,2046.000983642155,1737.4862988341686
3955,1486.0295487168012,1848.5084553201582,2700.758946492356,2266.150802854552,1722.6632260138288,1463.5631057482324,2113.6066458785554,2118.282768058768,1803.416500916746
3956,1425.8557571660724,1776.3819965951357,2588.9682489348693,2178.5750259005595,1651.9469317209114,1404.9001628687006,2030.0101924144142,2033.7551484215112,1726.3165359778238
3957,1420.048564970315,1769.4212883296034,2578.1796639099944,2170.1233502564232,1645.1223141964447,1399.2387781480288,2021.942549348567,2025.5976413003318,1718.8758495402903
3958,1422.1197627737022,1771.9039000950831,2582.0275292555743,2173.13773163713,1647.556387729599,1401.25797214098,2024.8199613633963,2028.5071043008581,1721.5296507036771
3959,1374.0979639295592,1714.3432544556367,2492.812768935439,2103.247730755954,1591.1211262640688,1354.4419087026074,1958.1056665037408,1961.0496906596961,1659.9998897932971
3960,1300.2300702423265,1625.8025551273422,2355.5812076595234,1995.7418213741148,1504.3115107459819,1282.428696366597,1855.4846785622872,1857.2856256059608,1565.353834315866
3961,1259.7969833828688,1577.3380110901694,2280.464734724447,1936.896285716284,1456.7945104732964,1243.0108068875884,1799.3130035364788,1800.488264184333,1513.5474000045344
3962,1224.8677787981458,1535.4706171990265,2215.57335851189,1886.0609942869041,1415.7456776313702,1208.9586077394983,1750.7875982004261,1751.4223429039644,1468.7930247287761
3963,1189.1445156561392,1492.6514363208712,2149.2067825864247,1834.0700453310662,1373.7636664542322,1174.1322873238514,1701.1590468348295,1701.2409878447015,1423.0212316478855
3964,1191.9058287292685,1495.9612449312865,2154.336742103094,1838.088807180046,1377.0087640770016,1176.8242691137132,1704.9952016435752,1705.1198729062835,1426.5592693157328
3965,1200.7444161469314,1506.555491930499,2170.7570444869048,1850.9523170292641,1387.3958800099272,1185.4409365274823,1717.2742112041826,1717.535656191952,1437.8840464728594
3966,1210.2671548752148,1517.9697871599378,2188.4483612156346,1864.8115275155478,1398.5870111823106,1194.7245775226331,1730.503678127154,1730.9124838171606,1450.0854185844078
3967,1294.6571764406174,1619.1226852968186,2345.2279015198956,1987.6311390988367,1497.762240906261,1276.9957272559875,1847.7425345931401,1849.4572432585965,1558.2133516298468
3968,1315.9510664858885,1644.6463035011102,2384.7876294434127,2018.6218564365565,1522.7868397602813,1297.7549685006693,1877.3250761343252,1879.3692995202807,1585.4969602174758
3969,1352.4854280683824,1688.437695979733,2452.661061727986,2071.7932624365867,1565.7220545587943,1333.372022228241,1928.0804461910436,1930.6900247056235,1632.3080041036087
3970,1362.9632522502231,1700.996790793336,2472.126733476213,2087.0424858919255,1578.0356030206333,1343.5867683102279,1942.6367657954727,1945.408484590639,1645.7331158713303
3971,1362.9632522502231,1700.996790793336,2472.126733476213,2087.0424858919255,1578.0356030206333,1343.5867683102279,1942.6367657954727,1945.408484590639,1645.7331158713303
3972,1362.9632522502231,1700.996790793336,2472.126733476213,2087.0424858919255,1578.0356030206333,1343.5867683102279,1942.6367657954727,1945.408484590639,1645.7331158713303
3973,1358.2841003225383,1695.3881919385378,2463.4338184297612,2080.232538321856,1572.5366594401796,1339.0251009267288,1936.1362529261019,1938.8355636532099,1639.7377740410875
3974,1344.1946728957128,1678.5001003031052,2437.2585205194982,2059.727057082554,1555.9787515760204,1325.2894320409087,1916.5625127001751,1919.043794982003,1621.685157900023
3975,1402.7155957757009,1748.6453715229734,2545.978523395609,2144.8972808162375,1624.7525931110933,1382.341006616728,1997.8627179912323,2001.2495889421637,1696.667321828262
3976,1433.8133826221135,1785.9202910787144,2603.7519027101525,2190.1564006828708,1661.2987403591922,1412.6579875886355,2041.065325371429,2044.9334225576347,1736.5125470292567
3977,1421.5191068907784,1771.1839324707873,2580.911632477033,2172.2635486369663,1646.8504963923413,1400.672397577002,2023.9855000427651,2027.6633480625321,1720.760037449795
3978,1441.8297956752067,1795.5290504787135,2618.6447719148246,2201.8233338013683,1670.7196362347365,1420.4731238616403,2052.2021290108887,2056.1942770915516,1746.7838819310693
3979,1429.635203260612,1780.9121758594993,2595.989693061974,2184.075558934214,1656.3885401919408,1408.5847143095605,2035.2607887524568,2039.0642302274903,1731.1590954022518
3980,1377.0509756887282,1717.8828399674228,2498.2988657218557,2107.5454871794536,1594.591508356176,1357.320775991611,1962.2081387552412,1965.197859627127,1663.7835487123834
3981,1353.729339542239,1689.9286927619626,2454.9719969005682,2073.603627231252,1567.1839004487183,1334.5847014671172,1929.8085504862515,1932.4373780502424,1633.9018131116484
3982,1351.8200206292852,1687.6401148243074,2451.424869693886,2070.8248412690295,1564.9400671341157,1332.723321895664,1927.1560287564153,1929.7553103479884,1631.455425449308
3983,1333.7194046963527,1665.9440691815207,2417.797597268202,2044.4815535548755,1543.668206907106,1315.077177765577,1902.009743994983,1904.3289255490656,1608.2633210823183
3984,1264.1728253895312,1582.583051825465,2288.594161468543,1943.2648018706684,1461.9370039600426,1247.2767798813343,1805.3921430297582,1806.6351181418418,1519.1541144328169
3985,1239.7444488289736,1553.3023259760894,2243.211193476582,1907.7122132455695,1433.2287537162758,1223.461753075128,1771.455015391265,1772.3199708151901,1487.8543254749288
3986,1195.786662128869,1500.6129506457085,2161.546543275087,1843.7368973442246,1381.5695230007027,1180.6076622185637,1710.3866503180082,1710.5713759780226,1431.5317350908158
3987,1175.0533842409934,1475.7613022240932,2123.0283190115415,1813.562084139991,1357.2037560614565,1160.3949572335946,1681.5829393427452,1681.4468255387762,1404.9664322068102
3988,1162.2709158558773,1460.4397784406744,2099.281085864799,1794.9587259109744,1342.1817876460257,1147.933432150813,1663.824892259866,1663.4909746967785,1388.588407174193
3989,1145.5939821645984,1440.4502092520695,2068.298726229104,1770.6874379035912,1322.583040077963,1131.6752243276865,1640.6564583732916,1640.0644717052928,1367.2204499664049
3990,1139.9844526140016,1433.7264265026174,2057.8773583001466,1762.5234366651828,1315.990715872991,1126.2065393216853,1632.8634181817513,1632.1846262114775,1360.0330263301487
3991,1174.0318432429428,1474.5368466474538,2121.1305030718668,1812.0753530517693,1356.0032401559642,1159.3990651737229,1680.1637632811328,1680.011841524942,1403.6575438502077
3992,1133.318450304787,1425.7363177189432,2045.4932783068043,1752.8218653271954,1308.1568239258916,1119.707907564858,1623.6026729723633,1622.8207271920953,1351.4919566870642
3993,1197.0160897020025,1502.0865865065011,2163.8305702983994,1845.526182548815,1383.014347397388,1181.8062212197271,1712.0946328508746,1712.2983834275328,1433.106986048762
3994,1186.278407301308,1489.2160163377066,2143.882134695627,1829.8987664480155,1370.395413321558,1171.3381414611256,1697.177305157378,1697.2148942479223,1419.348921029361
3995,1188.5634556388993,1491.9549570020488,2148.127290951013,1833.224381776298,1373.0808041960622,1173.565816610897,1700.3518090750133,1700.42475840564,1422.2767263441299
3996,1184.0938942746177,1486.5975808927499,2139.823752652819,1826.7194682743705,1367.8281716354177,1169.2084773731265,1694.142469943054,1694.1462545386055,1416.549930415242
3997,1182.320894427292,1484.4723998627362,2136.529878615735,1824.1390784540288,1365.744540610122,1167.4799941566184,1691.6793295058433,1691.6556776138439,1414.2782067537823
3998,1158.4880617846973,1455.90551425362,2092.2533104084546,1789.453232973773,1337.7361741177638,1144.2455583010797,1658.569561389508,1658.1771056213624,1383.7414811497433
3999,1213.6001560298223,1521.9648415517752,2194.6404012123057,1869.6623131845415,1402.5039571558605,1197.973893401047,1735.134050731848,1735.594433326852,1454.35595340595
4000,1261.3297208770248,1579.1752050704647,2283.312250050115,1939.12700233656,1458.5957849636889,1244.5050602785052,1801.442359445437,1802.6413386137642,1515.511278364441
4001,1257.310864423476,1574.3580599870556,2275.8460300439037,1933.2780360787267,1453.8728212220647,1240.5871096142728,1795.859162212221,1796.995951129814,1510.3619652884659
4002,1243.7479693876394,1558.1010889073889,2250.6489225012133,1913.538859937441,1437.933694700353,1227.364752899429,1777.0169072290607,1777.9438155866721,1492.9839888508047
4003,1270.32677920848,1589.9594009748107,2300.026959243583,1952.2211477007147,1469.1691360579334,1253.2762197048983,1813.9415247587215,1815.2797299282677,1527.039102422592
4004,1227.3700856465819,1538.4699716849227,2220.2221370063235,1889.7028034663094,1418.6863909044569,1211.3980864549637,1754.2639285531832,1754.9373954883104,1471.9992007949493
4005,1251.1509466454058,1566.9745622230007,2264.4021524426944,1924.3130104174732,1446.6336802740168,1234.5818555751798,1787.3014950517054,1788.342961621873,1502.4693357486524
4006,1269.6409239095387,1589.1373102832388,2298.752779234043,1951.2229671118755,1468.363118289859,1252.6075849190795,1812.9887001301993,1814.3162919540086,1526.160324168159
4007,1243.2810765878628,1557.5414544987161,2249.78153039534,1912.859353151498,1437.3850018594771,1226.9095828837412,1776.3682763018182,1777.2879596737603,1492.385764647787
4008,1130.3969623295445,1422.234517742049,2040.0657463158573,1748.5699880115053,1304.7234886131866,1116.8597725579355,1619.543995144783,1618.7168404669599,1347.748688818182
4009,1138.1356252864205,1431.5103559427284,2054.442612187474,1759.83268899092,1313.8179723242683,1124.4041325077392,1630.2949344005178,1629.5875325417358,1357.6641458181994
4010,1104.600283147745,1391.3136954322208,1992.1407496340562,1711.0259981122745,1274.4072078905035,1091.7107985889652,1583.7059527815609,1582.4796044612274,1314.69570995145
4011,1083.6148149884575,1366.1597627314686,1953.1540070067542,1680.484152045561,1249.74506671604,1071.2522353473473,1554.551886414941,1553.0007960836201,1287.8072786658142
4012,1092.0785249756427,1376.3046682346667,1968.87786317417,1692.8020725046056,1259.6916263533717,1079.5034377850168,1566.310097420828,1564.8899797311842,1298.6517298205179
4013,1118.2108898565516,1407.6278554295623,2017.426495786106,1730.8346129032188,1290.4024052134728,1104.9796690280398,1602.61449121714,1601.5987617764918,1332.1348187894196
4014,1162.6406813213937,1460.8829925526522,2099.9680350873336,1795.496875445827,1342.6163363557703,1148.2939135136023,1664.3385890161128,1664.010393430727,1389.062183276583
4015,1316.0575657559104,1644.7739573352053,2384.9854834821613,2018.776853422401,1522.911997798802,1297.8587937779703,1877.473030269189,1879.5189016901966,1585.6334164681641
4016,1321.7659266290877,1651.6162028426975,2395.5904599590776,2027.0846918636735,1529.6204686635217,1303.4238286413067,1885.4033718978826,1887.5375779976941,1592.947471505059
4017,1350.2071956840728,1685.7069251607727,2448.42856813108,2068.4775669153987,1563.0446737987554,1331.1509918962167,1924.9154113380396,1927.4897350867805,1629.3889319888838
4018,1396.1629086897894,1740.791086418776,2533.8049600994955,2135.3606262711887,1617.0518693169804,1375.952844954949,1988.7593959813394,1992.0448666315722,1688.27144163591
4019,1407.110181653887,1753.9128793330694,2554.1427724505243,2151.2930764401303,1629.9171144126192,1386.6252528592786,2003.9678974122473,2007.422772881577,1702.2980525566654
4020,1403.5888897898808,1749.6921329625525,2547.600926513346,2146.1682561001635,1625.7788890269646,1383.1923738905966,1999.0759418971145,2002.4763267354747,1697.7862630839063
4021,1390.7774536033191,1734.33588733626,2523.7998770680647,2127.5227386909974,1610.7228776250563,1370.7026083323892,1981.2776512895525,1984.4797841032603,1681.3711219511022
4022,1391.223898543251,1734.871012208786,2524.6292811984977,2128.172486055658,1611.2475401225356,1371.1378438948352,1981.8978750229007,1985.1069163995478,1681.9431465539874
4023,1441.0118812814378,1794.5486690328637,2617.1252528972364,2200.6329569500813,1669.758422498896,1419.6757457319682,2051.065841255135,2055.0453324265964,1745.7358979257826
4024,1499.3061737148194,1864.422292893778,2725.424222378891,2285.4733470978877,1738.2659277279968,1476.5063801176912,2132.0512001472025,2136.9327729691763,1820.427682952557
4025,1495.1390702774,1859.4274536733087,2717.6825895507423,2279.408625035759,1733.3687439967514,1472.4439046674554,2126.262050758256,2131.079139264703,1815.0884227756237
4026,1470.8725726072757,1830.3407616517575,2672.6003596976784,2244.091631829144,1704.8507339715363,1448.7866922827468,2092.5498134047557,2096.9913872363236,1783.9960473187818
4027,1494.7914566600482,1859.0107915588223,2717.036793968267,2278.902714873962,1732.9602281590192,1472.1050189623447,2125.7791284620607,2130.590837782097,1814.643029573377
4028,1440.4171893576352,1793.8358500232773,2616.0204359448653,2199.767453781125,1669.0595400117952,1419.095985383519,2050.239665366056,2054.2099539097853,1744.9739262219389
4029,1438.7694326518554,1791.8607899021595,2612.9592382573496,2197.3693404161368,1667.1230948398002,1417.4896006931172,2047.9505189914455,2051.8953091368453,1742.862675111289
4030,1470.5615947388117,1829.9680124562,2672.022625904533,2243.639040630477,1704.4852724990553,1448.4835224730275,2092.117787330954,2096.554548900169,1783.5975950667719
4031,1418.37610043389,1767.4166125189752,2575.072564085489,2167.689277590719,1643.1568323595125,1397.608305993293,2019.6190776146675,2023.2482888239708,1716.7329405794806
4032,1350.2634272986443,1685.7743263851748,2448.533035063539,2068.5594053239242,1563.1107572430944,1331.2058116426317,1924.9935311212475,1927.568725032496,1629.4609808892471
4033,1298.7297085262574,1624.0041679126118,2352.793839961636,1993.5582238375357,1502.5482842993,1280.96600585998,1853.4003007103277,1855.1780302361844,1563.431438656169
4034,1247.475443838408,1562.568973100714,2257.5738138574084,1918.9637544420032,1442.314226048584,1230.998637604966,1782.1953019492898,1783.1798915337322,1497.7599576248965
4035,1191.7712136519608,1495.7998904849903,2154.086654598116,1837.8928909899382,1376.8505643163112,1176.6930339632047,1704.8081876171075,1704.9307757635097,1426.3867886148628
4036,1190.9362593749886,1494.7990844256856,2152.5354789343282,1836.6777146209165,1375.8693252943076,1175.8790437891644,1703.6482271997763,1703.7578947513684,1425.3169716094662
4037,1203.4086018858006,1509.7488802442197,2175.706561120235,1854.8297216271533,1390.5268335015655,1188.0382296644455,1720.9754318419325,1721.2781040745706,1441.2976360400787
4038,1243.0399622405332,1557.252446218325,2249.3335888516135,1912.5084399755458,1437.101644060266,1226.6745224559315,1776.0333081404867,1776.9492603610704,1492.0768276962285
4039,1380.6719508694748,1722.223070326653,2505.0259030393026,2112.8153846981713,1598.846881665886,1360.8508354198468,1967.2385793406065,1970.2843334042707,1668.423061235787
4040,1392.8273515527017,1736.7929683349203,2527.608171605894,2130.5061206745345,1613.131919550506,1372.7010372698799,1984.1254724774085,1987.359326669803,1683.997631864351
4041,1408.6948907918138,1755.8123683844033,2557.0868405471015,2153.5994315894986,1631.77946602581,1388.1701729855183,2006.1694549390193,2009.6488531699274,1704.3285215669082
4042,1399.8920871288785,1745.2610130734467,2540.7330171203107,2140.7880007275244,1621.4344031938276,1379.5883908649225,1993.9401579677262,1997.2833362133508,1693.049593710013
4043,1390.1290860474253,1733.5587307942894,2522.595341680164,2126.579117041175,1609.960915486541,1370.0705200441805,1980.3769065165022,1983.5690060928116,1680.5403762969115
4044,1385.6970124261913,1728.2462888345917,2514.361448003609,2120.1287624782644,1604.7523385554557,1365.7497273040199,1974.2196472400149,1977.3431621895872,1674.8616129682655
4045,1363.5357923258612,1701.6830578054305,2473.190396788524,2087.875749687826,1578.7084526357214,1344.1449330009982,1943.4321672244998,1946.2127458561074,1646.4667046750308
4046,1334.802289273936,1667.2420533665986,2419.809377134196,2046.0575629069438,1544.9408138427864,1316.132873185174,1903.514141638277,1905.8500804127714,1609.650808239317
4047,1410.7976123791275,1758.332765684775,2560.9932706881505,2156.6596920780153,1634.2505863383665,1390.2200992605503,2009.090661377768,2012.6025984127489,1707.0227137804986
4048,1451.6601042953139,1807.312009981019,2636.907491107461,2216.1301755827717,1682.2722238223685,1430.0566122576367,2065.858887475347,2070.0031557834777,1759.3793396946057
4049,1448.1200685597837,1803.0687965357006,2630.330822859462,2210.9780757732956,1678.1119706219338,1426.6054600401496,2060.940892032477,2065.03037965547,1754.843533921725
4050,1482.2543625930628,1843.9833822091584,2693.745416526801,2260.6564697003314,1718.2266238643401,1459.8827073184646,2108.3619677059073,2112.9796703395855,1798.5793997423455
4051,1501.7769567793287,1867.3838618447821,2730.0144360778545,2289.0692771694835,1741.1695942216813,1478.9151265510754,2135.4837360760403,2140.403543311227,1823.5934679685265
4052,1440.1155834249332,1793.4743343651205,2615.46011330713,2199.328502317213,1668.7050924467044,1418.8019521982028,2049.820659256123,2053.7862805645836,1744.58748211999
4053,1415.5125480615397,1763.984256227829,2569.7526646916212,2163.521718635329,1639.7915830197633,1394.8166519372226,2015.640886836453,2019.2257856792698,1713.0639049109727
4054,1407.3802638026627,1754.2366094563345,2554.6445302927905,2151.6861487962324,1630.2345151983081,1386.8885537625142,2004.3431090982617,2007.8021639844842,1702.644105608411
4055,1356.744546875101,1693.5428281128604,2460.5736404456143,2077.9919018944856,1570.7273748353216,1337.5242027180648,1933.9974279525122,1936.672914684904,1637.765162481137
4056,1296.0101431669766,1620.7443996051618,2347.7414392281557,1989.600220807007,1499.3522486276304,1278.3147235788201,1849.6221439224485,1851.3577892252094,1559.9468918385915
4057,1262.6852435858643,1580.7999830708259,2285.8305362553047,1941.0998039723904,1460.1887964779828,1245.826548407993,1803.3255196739822,1804.545475032455,1517.2480935232022
4058,1214.6387369110766,1523.2097217418698,2196.5698737981807,1871.1738437904985,1403.7244983475161,1198.986397505287,1736.5768994550388,1737.0533536878727,1455.6866747626627
4059,1184.5335232612683,1487.124535919894,2140.6404941247724,1827.359295831937,1368.3448240184318,1169.6370681178253,1694.7532246117714,1694.7638122960186,1417.1132218180833
4060,1148.1704125049696,1443.538410806496,2073.085211134506,1774.4371249851447,1325.6108633458603,1134.1869654361535,1644.2357648039138,1643.6836473999006,1370.5215995830572
4061,1170.110966117814,1469.8371430914121,2113.8463087813043,1806.368984020913,1351.3954218097792,1155.5766337646073,1674.7166838519913,1674.5040880373147,1398.633770524866
4062,1204.66614526622,1511.2562167172134,2178.0428216097766,1856.6599260360067,1392.00469962042,1189.2641985388161,1722.722474266403,1723.0446064969385,1442.9089114482067
4063,1348.0525024529884,1683.1242327893626,2444.425585219122,2065.34166789779,1560.512476363401,1329.050398885862,1921.9220032814776,1924.4629839850402,1626.6281491249574
4064,1339.6816598292621,1673.0906414294955,2428.8742577734947,2053.1589048104015,1550.6750545356592,1320.8897320899991,1910.2928082811916,1912.7042534296427,1615.902687820854
4065,1349.3143058042085,1684.6366754157202,2446.769759870213,2067.178072186077,1561.9953488037963,1330.2805207713247,1923.6749638713425,1926.2354704942047,1628.2448827831129
4066,1354.3819670689336,1690.710955457297,2456.1844464500186,2074.553448760508,1567.9508689087743,1335.2209427664181,1930.715213424696,1933.3541401474874,1634.7380170158665
4067,1368.490138367283,1707.6215141675302,2482.3945666711015,2095.0862094693184,1584.530804587713,1348.9748849010432,1950.3149935783586,1953.1722388005994,1652.8146494570522
4068,1330.0439018893546,1661.5384800592337,2410.969258682916,2039.1322975794053,1539.348752681673,1311.493959795363,1896.9035508925674,1899.1658554609246,1603.5539429585622
4069,1311.6876877083694,1639.5360652146192,2376.867136564236,2012.417017099224,1517.7765131622132,1293.5986349997536,1871.4021762074622,1873.3804254542035,1580.0343435899204
4070,1286.1772785643889,1608.9583764108384,2329.4739715385904,1975.2896590979435,1487.796657247074,1268.7287433761685,1835.961834558754,1837.5453200812053,1547.3481591250386
4071,1352.559551560318,1688.5265430482632,2452.7987681389554,2071.901140338735,1565.809164553605,1333.4442846212426,1928.1834222689088,1930.794147815885,1632.4029776540879
4072,1370.0646235752874,1709.5087484507906,2485.3196407799583,2097.377684908046,1586.3811410292058,1350.509837800662,1952.5023475081832,1955.3839572806376,1654.8320186672286
4073,1380.1121907062395,1721.5521217746498,2503.985982211641,2112.000720540572,1598.1890510154203,1360.3051297623524,1966.460932407763,1969.4980243991922,1667.705847182169
4074,1401.0806189823234,1746.6856298619466,2542.9410681927425,2142.5177670895505,1622.8311669037205,1380.747080959602,1995.5913261128046,1998.952896429613,1694.5724454676945
4075,1416.9174864316692,1765.66826560721,2572.3627551707905,2165.566438872591,1641.4426678639306,1396.1863149953779,2017.5926977835745,2021.1993375048014,1714.864035770053
4076,1371.0273769762862,1710.6627391110096,2487.108241290244,2098.7788576600815,1587.5125696974346,1351.4484183074635,1953.839852887351,1956.7363608966782,1656.0655831734512
4077,1356.230794396515,1692.927026017186,2459.6191925626913,2077.244196434771,1570.1236124574968,1337.0233495803643,1933.28369720593,1935.9512338172292,1637.1068975278163
4078,1336.8888229722063,1669.743047284188,2423.6857334613555,2049.0942638536117,1547.3929101334875,1318.1670180180563,1906.4128590485263,1908.7810861257656,1612.324259102803
4079,1267.7571648213902,1586.8793692657664,2295.2531369966605,1948.4813804262553,1466.1493229045016,1250.7711234141784,1810.3716873927303,1811.6701287725346,1523.7466860059835
4080,1193.1906359228135,1497.5012607858087,2156.723653226555,1839.9586908172755,1378.5186706537177,1178.076817259073,1706.7801203265708,1706.9246734841502,1428.2054775240367
4081,1151.3509067049056,1447.350664907909,2078.9939241476895,1779.065954970409,1329.348583008248,1137.2876035174722,1648.654267087483,1648.151366602272,1374.5967290536137
4082,1127.213060152968,1418.4181787179448,2034.150701973434,1743.9361981226941,1300.9817638935663,1113.7558120677431,1615.1207583288979,1614.2443339951512,1343.6691927476033
4083,1094.043223509008,1378.6596261660513,1972.5278744810012,1695.6614568994673,1262.000541848005,1081.4188065006665,1569.0395553007932,1567.6498405617945,1301.1690747332163
4084,1088.7037761071867,1372.2595735398643,1962.6082643943096,1687.8905280171607,1255.7256184287219,1076.2134223979008,1561.6217267952675,1560.1493861708861,1294.3277041487058
4085,1110.7959846805425,1398.7400848845316,2003.6511061922852,1720.0431027607717,1281.6884019394945,1097.7509379212313,1592.3133325313906,1591.1828602982603,1322.6341887914946
4086,1158.4403501117276,1455.8483253359454,2092.1646717990957,1789.3837943241147,1337.6801033165066,1144.1990445768488,1658.503277937089,1658.11008384924,1383.680348749435
4087,1288.530486434794,1611.7790155290013,2333.8457543787754,1978.7144724971665,1490.5621492662315,1271.0228667034125,1839.2310291227018,1840.850929627669,1550.363296440248
4088,1269.3410219651569,1588.7778370864273,2298.1956222609274,1950.7864955997368,1468.010673253384,1252.3152129381997,1812.5720612864231,1813.8950122435251,1525.7760633662206
4089,1268.5495193903537,1587.8291137914332,2296.7251710449486,1949.6345580009395,1467.0804987110969,1251.5435834772982,1811.472466156116,1812.7831689167094,1524.7619205111048
4090,1297.860674482878,1622.9625126263966,2351.1793510054486,1992.2934484330433,1501.5269947049694,1280.1187915972032,1852.19299496984,1853.9572765296698,1562.317955650552
4091,1306.026186514002,1632.7499873941285,2366.3492158643685,2004.1773773317232,1511.1231118344429,1288.0792832584295,1863.5369343981085,1865.427574101469,1572.7803293033282
4092,1307.8392300868559,1634.9231662657621,2369.717483020022,2006.8160460187423,1513.2538022822225,1289.8468047792028,1866.055705590028,1867.9744014421192,1575.1033605150465
4093,1264.1736773836913,1582.5840730561379,2288.5957443008533,1943.2660418465553,1461.9380052243507,1247.2776104835527,1805.3933266628371,1806.636314959201,1519.1552060828224
4094,1264.870608606715,1583.4194397464555,2289.890501130423,1944.2803421219226,1462.7570394284314,1247.9570430982108,1806.361538521385,1807.6153115591314,1520.048175787327
4095,1328.2052984916957,1659.3346642674178,2407.553506557963,2036.4564296157835,1537.1880243046485,1309.7015202080377,1894.3492707082805,1896.583123599495,1601.1981622466787
4096,1346.2002671487664,1680.9040773067823,2440.984507777209,2062.64596031998,1558.3357277574457,1327.244669663042,1919.3487849679284,1921.861103045861,1624.254902012986
4097,1370.0859234292918,1709.5342792176095,2485.3592115877077,2097.4086843052146,1586.40617263691,1350.5306028561222,1952.531938335156,1955.4138777146206,1654.859309917366
4098,1388.6806959751264,1731.8226386505974,2519.904526753185,2124.471158033688,1608.2587661626567,1368.658496272886,1978.3647302823558,1981.5344165819538,1678.68457128755
4099,1375.6255894587543,1716.1743210518953,2495.650787267247,2105.471007520909,1592.9163931686126,1355.9311784802137,1960.2279206142257,1963.1955841849713,1661.9572182531708
4100,1296.1549821742062,1620.9180088195308,2348.0105207208535,1989.8110167077557,1499.5224635600189,1278.4559259559496,1849.823361545863,1851.561248176295,1560.1324723395276
4101,1294.2448112670925,1618.628409651203,2344.4618106818616,1987.0309907696462,1497.2776289811081,1276.5937157822777,1847.1696561829478,1848.8779836566819,1557.6849930271815
4102,1284.9205871781296,1607.4520611685173,2327.1392938813588,1973.460694664977,1486.3197923925277,1267.503605104016,1834.2159757673624,1835.7800144761966,1545.7379753669163
4103,1222.1635493337483,1532.2292310436862,2210.54944875999,1882.125310822337,1412.567664717248,1206.32227629827,1747.0307468079675,1747.6236446054572,1465.328127611298
4104,1159.8180246687316,1457.4996553337983,2094.724111644345,1791.3888353330008,1339.2991477028127,1145.5421283640153,1660.4172126256856,1660.0453375192735,1385.4455468083395
4105,1112.0901638098494,1400.291334276454,2006.0554284711561,1721.926626132756,1283.2093224236003,1099.0126226909938,1594.1112711782544,1593.0008258670796,1324.2924051498594
4106,1077.5153887957597,1358.8487723451794,1941.8225104995538,1671.607164672267,1242.5770155338716,1065.3059540657614,1546.0782572030278,1544.432780608191,1279.9921562763918
4107,1060.196051507708,1338.0891952293136,1909.646695302128,1646.400934846269,1222.2233146774508,1048.421472169955,1522.0173639749555,1520.103877327772,1257.8010949644515
4108,1067.9636822660298,1347.3997552728667,1924.0773774722838,1657.7057950058331,1231.3518413750103,1055.9940725951847,1532.8085467553733,1531.0152611927651,1267.753668064656
4109,1089.4688668630245,1373.1766386840027,1964.0296478086782,1689.0040263634687,1256.624753777456,1076.9593031900315,1562.684629300128,1561.2241281595625,1295.308005853651
4110,1134.8290359507785,1427.5469597017466,2048.2996399924123,1755.0203425744155,1309.9320655442718,1121.180565298096,1625.7012544212698,1624.9426843701838,1353.4274521468276
4111,1265.0904231000404,1583.6829172600276,2290.2988718663996,1944.6002559007059,1463.0153656199386,1248.1713384705602,1806.6669158557438,1807.924090437838,1520.3298214887477
