name,bus,p_nom,p_min_pu,p_max_pu,p_init,e_sum_max,carrier,marginal_cost,committable,start_up_cost,shut_down_cost,min_up_time,min_down_time,up_time_before,down_time_before,ramp_limit_up,ramp_limit_down,ramp_limit_start_up,ramp_limit_shut_down
sakti_sugars_ltd_tamil_nadu_sivaganga_35__unit_01,Madurai,35.0,0.5,0.6,0.0,inf,bio_power,4512.5,True,13268.632951702177,3317.158237925544,4,4,0,4,1.0,1.0,0.5,0.5
shakti_sugars_ltd_tamil_nadu_erode_32__unit_01,Erode,32.0,0.5,0.6,0.0,inf,bio_power,4512.5,True,12131.32155584199,3032.8303889604977,4,4,0,4,1.0,1.0,0.5,0.5
shriraam_city_union_finance_ltd_tamil_nadu_thanjavur_7_5__unit_01,Trichy,7.5,0.5,0.6,0.0,inf,bio_power,4512.5,True,2843.2784896504663,710.8196224126166,4,4,0,4,1.0,1.0,0.5,0.5
shriram_investments_ltd_tamil_nadu_dindigul_7_5__unit_01,Madurai,7.5,0.5,0.6,0.0,inf,bio_power,4512.5,True,2843.2784896504663,710.8196224126166,4,4,0,4,1.0,1.0,0.5,0.5
sripathi_paper_board_p_ltd_tamil_nadu_virudhunagar_4_95_09_03_20__unit_01,Tirunelveli,4.95,0.5,0.6,0.0,inf,bio_power,4512.5,True,1876.563803169308,469.140950792327,4,4,0,4,1.0,1.0,0.5,0.5
subashri_bio_energy_p_ltd_tamil_nadu_namakkal_2_5__unit_01,Erode,2.5,0.5,0.6,0.0,inf,bio_power,4512.5,True,947.7594965501556,236.93987413753888,4,4,0,4,1.0,1.0,0.5,0.5
subramania_siva_co_op_sugar_mills_tamil_nadu_dharmapuri_5__unit_01,Vellore,5.0,0.5,0.6,0.0,inf,bio_power,4512.5,True,1895.518993100311,473.87974827507776,4,4,0,4,1.0,1.0,0.5,0.5
synergy_sakthi_renewable_energy_ltd_tamil_nadu_dharmapuri_10__unit_01,Vellore,10.0,0.5,0.6,0.0,inf,bio_power,4512.5,True,3791.037986200622,947.7594965501556,4,4,0,4,1.0,1.0,0.5,0.5
tcp_ltd_tamil_nadu_sivaganga_9__unit_01,Madurai,9.0,0.5,0.6,0.0,inf,bio_power,4512.5,True,3411.93418758056,852.98354689514,4,4,0,4,1.0,1.0,0.5,0.5
terra_energy_ltd_tamil_nadu_cuddalore_18_68__unit_01,Villupuram,18.68,0.5,0.6,0.0,inf,bio_power,4512.5,True,7081.658958222762,1770.4147395556904,4,4,0,4,1.0,1.0,0.5,0.5
terra_energy_ltd_tamil_nadu_thanjavur_28_42__unit_01,Trichy,28.42,0.5,0.6,0.0,inf,bio_power,4512.5,True,10774.129956782168,2693.532489195542,4,4,0,4,1.0,1.0,0.5,0.5
kudankulam_atomic_power_project__unit_01,Tirunelveli,1000.0,0.0,1.0,,inf,nuclear,800.0,False,0.0,0.0,0,0,1,0,,,,
kudankulam_atomic_power_project__unit_02,Tirunelveli,1000.0,0.0,1.0,,inf,nuclear,800.0,False,0.0,0.0,0,0,1,0,,,,
madras_atomic_power_station__unit_01,Chennai South,220.0,0.0,1.0,,inf,nuclear,800.0,False,0.0,0.0,0,0,1,0,,,,
madras_atomic_power_station__unit_02,Chennai South,220.0,0.0,1.0,,inf,nuclear,800.0,False,0.0,0.0,0,0,1,0,,,,
aliyar_mini_hydel_project__unit_01,Coimbatore,1.25,0.0,1.0,,inf,small_hydro,0.0,False,0.0,0.0,0,0,1,0,,,,
aliyar_mini_hydel_project__unit_02,Coimbatore,1.25,0.0,1.0,,inf,small_hydro,0.0,False,0.0,0.0,0,0,1,0,,,,
amaravathi_small_hydro_project__unit_01,Coimbatore,2.0,0.0,1.0,,inf,small_hydro,0.0,False,0.0,0.0,0,0,1,0,,,,
amaravathi_small_hydro_project__unit_02,Coimbatore,2.0,0.0,1.0,,inf,small_hydro,0.0,False,0.0,0.0,0,0,1,0,,,,
bhavani_barrage_i_small_hydro_electric_project__unit_01,Coimbatore,5.0,0.0,1.0,,inf,small_hydro,0.0,False,0.0,0.0,0,0,1,0,,,,
bhavani_barrage_i_small_hydro_electric_project__unit_02,Coimbatore,5.0,0.0,1.0,,inf,small_hydro,0.0,False,0.0,0.0,0,0,1,0,,,,
bhavani_barrage_ii_small_hydro_electric_project__unit_01,Coimbatore,5.0,0.0,1.0,,inf,small_hydro,0.0,False,0.0,0.0,0,0,1,0,,,,
bhavani_barrage_ii_small_hydro_electric_project__unit_02,Coimbatore,5.0,0.0,1.0,,inf,small_hydro,0.0,False,0.0,0.0,0,0,1,0,,,,
lower_bhavani_micro_hydel_project__unit_04,Erode,2.0,0.0,1.0,,inf,small_hydro,0.0,False,0.0,0.0,0,0,1,0,,,,
lower_bhavani_micro_hydel_project__unit_03,Erode,2.0,0.0,1.0,,inf,small_hydro,0.0,False,0.0,0.0,0,0,1,0,,,,
lower_bhavani_micro_hydel_project__unit_02,Erode,2.0,0.0,1.0,,inf,small_hydro,0.0,False,0.0,0.0,0,0,1,0,,,,
lower_bhavani_micro_hydel_project__unit_01,Erode,2.0,0.0,1.0,,inf,small_hydro,0.0,False,0.0,0.0,0,0,1,0,,,,
lower_bhavani_right_bank_canal_project__unit_01,Erode,4.0,0.0,1.0,,inf,small_hydro,0.0,False,0.0,0.0,0,0,1,0,,,,
lower_bhavani_right_bank_canal_project__unit_02,Erode,4.0,0.0,1.0,,inf,small_hydro,0.0,False,0.0,0.0,0,0,1,0,,,,
maravakandy_small_hydro_project__unit_01,Coimbatore,0.75,0.0,1.0,,inf,small_hydro,0.0,False,0.0,0.0,0,0,1,0,,,,
mukurthy_small_hydro_project__unit_01,Coimbatore,0.35,0.0,1.0,,inf,small_hydro,0.0,False,0.0,0.0,0,0,1,0,,,,
mukurthy_small_hydro_project__unit_02,Coimbatore,0.35,0.0,1.0,,inf,small_hydro,0.0,False,0.0,0.0,0,0,1,0,,,,
periyar_vaigai_mini_i_hydro_project__unit_01,Tirunelveli,2.0,0.0,1.0,,inf,small_hydro,0.0,False,0.0,0.0,0,0,1,0,,,,
periyar_vaigai_mini_i_hydro_project__unit_02,Tirunelveli,2.0,0.0,1.0,,inf,small_hydro,0.0,False,0.0,0.0,0,0,1,0,,,,
periyar_vaigai_mini_ii_hydro_project__unit_01,Tirunelveli,1.25,0.0,1.0,,inf,small_hydro,0.0,False,0.0,0.0,0,0,1,0,,,,
periyar_vaigai_mini_ii_hydro_project__unit_02,Tirunelveli,1.25,0.0,1.0,,inf,small_hydro,0.0,False,0.0,0.0,0,0,1,0,,,,
periyar_vaigai_mini_iii_hydro_project__unit_01,Tirunelveli,2.0,0.0,1.0,,inf,small_hydro,0.0,False,0.0,0.0,0,0,1,0,,,,
periyar_vaigai_mini_iii_hydro_project__unit_02,Tirunelveli,2.0,0.0,1.0,,inf,small_hydro,0.0,False,0.0,0.0,0,0,1,0,,,,
periyar_vaigai_mini_iv_hydro_project__unit_01,Tirunelveli,1.25,0.0,1.0,,inf,small_hydro,0.0,False,0.0,0.0,0,0,1,0,,,,
periyar_vaigai_mini_iv_hydro_project__unit_02,Tirunelveli,1.25,0.0,1.0,,inf,small_hydro,0.0,False,0.0,0.0,0,0,1,0,,,,
perunchani_small_hydro_project__unit_01,Tirunelveli,0.65,0.0,1.0,,inf,small_hydro,0.0,False,0.0,0.0,0,0,1,0,,,,
perunchani_small_hydro_project__unit_02,Tirunelveli,0.65,0.0,1.0,,inf,small_hydro,0.0,False,0.0,0.0,0,0,1,0,,,,
punachi_small_hydro_project__unit_01,Coimbatore,1.0,0.0,1.0,,inf,small_hydro,0.0,False,0.0,0.0,0,0,1,0,,,,
punachi_small_hydro_project__unit_02,Coimbatore,1.0,0.0,1.0,,inf,small_hydro,0.0,False,0.0,0.0,0,0,1,0,,,,
pykara_micro_power_house__unit_01,Coimbatore,2.0,0.0,1.0,,inf,small_hydro,0.0,False,0.0,0.0,0,0,1,0,,,,
sathanur_small_hydro_project__unit_01,Villupuram,7.5,0.0,1.0,,inf,small_hydro,0.0,False,0.0,0.0,0,0,1,0,,,,
servalar_small_hydro_project__unit_01,Tirunelveli,20.0,0.0,1.0,,inf,small_hydro,0.0,False,0.0,0.0,0,0,1,0,,,,
sholayar_ii_power_house__unit_01,Coimbatore,25.0,0.0,1.0,,inf,small_hydro,0.0,False,0.0,0.0,0,0,1,0,,,,
tamil_nadu_small_hydro_project_bunched__aggregate_01,Madurai,0.35,0.0,1.0,,inf,small_hydro,0.0,False,0.0,0.0,0,0,1,0,,,,
thirumurthy_mini_hydel_project__unit_01,Coimbatore,0.65,0.0,1.0,,inf,small_hydro,0.0,False,0.0,0.0,0,0,1,0,,,,
thirumurthy_mini_hydel_project__unit_02,Coimbatore,0.65,0.0,1.0,,inf,small_hydro,0.0,False,0.0,0.0,0,0,1,0,,,,
thirumurthy_mini_hydel_project__unit_03,Coimbatore,0.65,0.0,1.0,,inf,small_hydro,0.0,False,0.0,0.0,0,0,1,0,,,,
vaigai_hydro_power_project__unit_01,Tirunelveli,3.0,0.0,1.0,,inf,small_hydro,0.0,False,0.0,0.0,0,0,1,0,,,,
vaigai_hydro_power_project__unit_02,Madurai,3.0,0.0,1.0,,inf,small_hydro,0.0,False,0.0,0.0,0,0,1,0,,,,
STOA_MTOA_import__chennai_north,Chennai North,570.0335359463425,0.0,1.0,,1504271.641165374,market_import,6500.0,False,0.0,0.0,0,0,1,0,,,,
STOA_MTOA_import__chennai_south,Chennai South,713.4483336826662,0.0,1.0,,1882731.5028295957,market_import,6500.0,False,0.0,0.0,0,0,1,0,,,,
STOA_MTOA_import__coimbatore,Coimbatore,1032.1031230350034,0.0,1.0,,2723635.296583526,market_import,6500.0,False,0.0,0.0,0,0,1,0,,,,
STOA_MTOA_import__erode,Erode,875.9985328023475,0.0,1.0,,2311688.115699015,market_import,6500.0,False,0.0,0.0,0,0,1,0,,,,
STOA_MTOA_import__madurai,Madurai,659.2649339761058,0.0,1.0,,1739745.9652064561,market_import,6500.0,False,0.0,0.0,0,0,1,0,,,,
STOA_MTOA_import__tirunelveli,Tirunelveli,562.3793753929995,0.0,1.0,,1484072.9406832953,market_import,6500.0,False,0.0,0.0,0,0,1,0,,,,
STOA_MTOA_import__trichy,Trichy,813.9595472647244,0.0,1.0,,2147972.3328442676,market_import,6500.0,False,0.0,0.0,0,0,1,0,,,,
STOA_MTOA_import__vellore,Vellore,814.5638230978832,0.0,1.0,,2149566.967092853,market_import,6500.0,False,0.0,0.0,0,0,1,0,,,,
STOA_MTOA_import__villupuram,Villupuram,685.2487948019283,0.0,1.0,,1808315.2378956194,market_import,6500.0,False,0.0,0.0,0,0,1,0,,,,
unserved_energy__chennai_north,Chennai North,8473.815013324549,0.0,1.0,,inf,unserved_energy,100000.0,False,0.0,0.0,0,0,1,0,,,,
unserved_energy__chennai_south,Chennai South,10605.743030811152,0.0,1.0,,inf,unserved_energy,100000.0,False,0.0,0.0,0,0,1,0,,,,
unserved_energy__coimbatore,Coimbatore,15342.69545168728,0.0,1.0,,inf,unserved_energy,100000.0,False,0.0,0.0,0,0,1,0,,,,
unserved_energy__erode,Erode,13022.127736024195,0.0,1.0,,inf,unserved_energy,100000.0,False,0.0,0.0,0,0,1,0,,,,
unserved_energy__madurai,Madurai,9800.281462406805,0.0,1.0,,inf,unserved_energy,100000.0,False,0.0,0.0,0,0,1,0,,,,
unserved_energy__tirunelveli,Tirunelveli,8360.032338233974,0.0,1.0,,inf,unserved_energy,100000.0,False,0.0,0.0,0,0,1,0,,,,
unserved_energy__trichy,Trichy,12099.889211605832,0.0,1.0,,inf,unserved_energy,100000.0,False,0.0,0.0,0,0,1,0,,,,
unserved_energy__vellore,Vellore,12108.872054376143,0.0,1.0,,inf,unserved_energy,100000.0,False,0.0,0.0,0,0,1,0,,,,
unserved_energy__villupuram,Villupuram,10186.543701530078,0.0,1.0,,inf,unserved_energy,100000.0,False,0.0,0.0,0,0,1,0,,,,
additional_2026_07__diesel_samayanallur__unit_01,Madurai,15.142857142857142,0.4,0.9,0.0,inf,diesel,6025.0,True,17929.452678085134,3585.890535617027,2,2,0,2,1.0,1.0,0.4,0.4
additional_2026_07__diesel_samayanallur__unit_02,Madurai,15.142857142857142,0.4,0.9,0.0,inf,diesel,6025.0,True,17929.452678085134,3585.890535617027,2,2,0,2,1.0,1.0,0.4,0.4
additional_2026_07__diesel_samayanallur__unit_03,Madurai,15.142857142857142,0.4,0.9,0.0,inf,diesel,6025.0,True,17929.452678085134,3585.890535617027,2,2,0,2,1.0,1.0,0.4,0.4
additional_2026_07__diesel_samayanallur__unit_04,Madurai,15.142857142857142,0.4,0.9,0.0,inf,diesel,6025.0,True,17929.452678085134,3585.890535617027,2,2,0,2,1.0,1.0,0.4,0.4
additional_2026_07__diesel_samayanallur__unit_05,Madurai,15.142857142857142,0.4,0.9,0.0,inf,diesel,6025.0,True,17929.452678085134,3585.890535617027,2,2,0,2,1.0,1.0,0.4,0.4
additional_2026_07__diesel_samayanallur__unit_06,Madurai,15.142857142857142,0.4,0.9,0.0,inf,diesel,6025.0,True,17929.452678085134,3585.890535617027,2,2,0,2,1.0,1.0,0.4,0.4
additional_2026_07__diesel_samayanallur__unit_07,Madurai,15.142857142857142,0.4,0.9,0.0,inf,diesel,6025.0,True,17929.452678085134,3585.890535617027,2,2,0,2,1.0,1.0,0.4,0.4
additional_2026_07__diesel_samalpatti__unit_01,Vellore,15.1,0.4,0.9,0.0,inf,diesel,6025.0,True,17878.70894409055,3575.7417888181108,2,2,0,2,1.0,1.0,0.4,0.4
additional_2026_07__diesel_samalpatti__unit_02,Vellore,15.1,0.4,0.9,0.0,inf,diesel,6025.0,True,17878.70894409055,3575.7417888181108,2,2,0,2,1.0,1.0,0.4,0.4
additional_2026_07__diesel_samalpatti__unit_03,Vellore,15.1,0.4,0.9,0.0,inf,diesel,6025.0,True,17878.70894409055,3575.7417888181108,2,2,0,2,1.0,1.0,0.4,0.4
additional_2026_07__diesel_samalpatti__unit_04,Vellore,15.1,0.4,0.9,0.0,inf,diesel,6025.0,True,17878.70894409055,3575.7417888181108,2,2,0,2,1.0,1.0,0.4,0.4
additional_2026_07__diesel_samalpatti__unit_05,Vellore,15.1,0.4,0.9,0.0,inf,diesel,6025.0,True,17878.70894409055,3575.7417888181108,2,2,0,2,1.0,1.0,0.4,0.4
additional_2026_07__diesel_samalpatti__unit_06,Vellore,15.1,0.4,0.9,0.0,inf,diesel,6025.0,True,17878.70894409055,3575.7417888181108,2,2,0,2,1.0,1.0,0.4,0.4
additional_2026_07__diesel_samalpatti__unit_07,Vellore,15.1,0.4,0.9,0.0,inf,diesel,6025.0,True,17878.70894409055,3575.7417888181108,2,2,0,2,1.0,1.0,0.4,0.4
additional_2026_07__solar_swelect_tiruvannamalai,Villupuram,5.0,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
additional_2026_07__solar_orient_tiruvannamalai,Villupuram,17.6,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
additional_2026_07__solar_residual_ariyalur,Trichy,0.41591556,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
additional_2026_07__solar_residual_coimbatore,Coimbatore,1.271805818,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
additional_2026_07__solar_residual_cuddalore,Villupuram,3.892912096,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
additional_2026_07__solar_residual_dharmapuri,Vellore,0.225063066,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
additional_2026_07__solar_residual_dindigul,Madurai,17.665932017,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
additional_2026_07__solar_residual_erode,Erode,1.075922331,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
additional_2026_07__solar_residual_kanchipuram,Chennai South,0.636508136,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
additional_2026_07__solar_residual_kanyakumari,Tirunelveli,0.021407529,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
additional_2026_07__solar_residual_karur,Trichy,9.870328894,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
additional_2026_07__solar_residual_krishnagiri,Vellore,0.157209025,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
additional_2026_07__solar_residual_madurai,Madurai,1.536830845,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
additional_2026_07__solar_residual_nagapattinam,Trichy,0.079592272,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
additional_2026_07__solar_residual_namakkal,Erode,1.670532562,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
additional_2026_07__solar_residual_perambalur,Trichy,0.812917826,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
additional_2026_07__solar_residual_pudukkottai,Trichy,0.220483241,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
additional_2026_07__solar_residual_ramanathapuram,Madurai,28.81367749,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
additional_2026_07__solar_residual_sivaganga,Madurai,2.637806403,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
additional_2026_07__solar_residual_theni,Madurai,5.954644568,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
additional_2026_07__solar_residual_thoothukudi,Tirunelveli,43.14300798,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
additional_2026_07__solar_residual_tiruchirappalli,Trichy,4.273855636,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
additional_2026_07__solar_residual_tirunelveli,Tirunelveli,30.460388786,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
additional_2026_07__solar_residual_tiruppur,Coimbatore,10.415239148,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
additional_2026_07__solar_residual_tiruvallur,Chennai North,1.208720934,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
additional_2026_07__solar_residual_tiruvannamalai,Villupuram,1.635468767,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
additional_2026_07__solar_residual_vellore,Vellore,1.183194788,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
additional_2026_07__solar_residual_virudhunagar,Tirunelveli,20.45063428,0.0,1.0,,inf,solar,0.0,False,0.0,0.0,0,0,1,0,,,,
additional_2026_07__wind_residual_tirunelveli,Tirunelveli,42.287572714,0.0,1.0,,inf,wind,0.0,False,0.0,0.0,0,0,1,0,,,,
additional_2026_07__wind_residual_tiruppur,Coimbatore,97.666298711,0.0,1.0,,inf,wind,0.0,False,0.0,0.0,0,0,1,0,,,,
additional_2026_07__wind_residual_viluppuram,Villupuram,0.005628575,0.0,1.0,,inf,wind,0.0,False,0.0,0.0,0,0,1,0,,,,
