date,pypsa_component,soc_mwh,soc_fraction,soc_source,reservoir_observation,data_quality
2025-07-19,hydro_sholayar,35042.986476,1.0,observed_agriculture,Sholayar,high
2025-07-20,hydro_sholayar,35042.986476,1.0,observed_agriculture,Sholayar,high
2025-07-21,hydro_sholayar,34987.428828,0.998414585810543,observed_agriculture,Sholayar,high
2025-07-22,hydro_sholayar,34619.35941,0.9879112168053904,observed_agriculture,Sholayar,high
2025-07-23,hydro_sholayar,34647.138234,0.9887039239001189,observed_agriculture,Sholayar,high
2025-07-24,hydro_sholayar,35042.986476,1.0,observed_agriculture,Sholayar,high
2025-07-25,hydro_sholayar,35042.986476,1.0,observed_agriculture,Sholayar,high
2025-07-26,hydro_sholayar,35042.986476,1.0,observed_agriculture,Sholayar,high
2025-07-27,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2025-07-28,hydro_sholayar,34813.811177999996,0.9934601664684899,observed_agriculture,Sholayar,high
2025-07-29,hydro_sholayar,34674.917058,0.9894966309948474,observed_agriculture,Sholayar,high
2025-07-30,hydro_sholayar,34584.63588,0.9869203329369799,observed_agriculture,Sholayar,high
2025-07-31,hydro_sholayar,34394.42038266,0.9814922711058264,observed_agriculture,Sholayar,high
2025-08-01,hydro_sholayar,34619.35941,0.9879112168053904,observed_agriculture,Sholayar,high
2025-08-02,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2025-08-03,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2025-08-04,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2025-08-05,hydro_sholayar,35042.986476,1.0,observed_agriculture,Sholayar,high
2025-08-06,hydro_sholayar,35042.986476,1.0,observed_agriculture,Sholayar,high
2025-08-07,hydro_sholayar,35042.986476,1.0,observed_agriculture,Sholayar,high
2025-08-08,hydro_sholayar,35042.986476,1.0,observed_agriculture,Sholayar,high
2025-08-09,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2025-08-10,hydro_sholayar,34647.138234,0.9887039239001189,observed_agriculture,Sholayar,high
2025-08-11,hydro_sholayar,34508.244113999994,0.9847403884264763,observed_agriculture,Sholayar,high
2025-08-12,hydro_sholayar,34327.681758,0.9795877923107412,observed_agriculture,Sholayar,high
2025-08-13,hydro_sholayar,34147.119402,0.9744351961950058,observed_agriculture,Sholayar,high
2025-08-14,hydro_sholayar,34424.907642,0.9823622671422909,observed_agriculture,Sholayar,high
2025-08-15,hydro_sholayar,34862.424119999996,0.9948474038842647,observed_agriculture,Sholayar,high
2025-08-16,hydro_sholayar,35042.986476,1.0,observed_agriculture,Sholayar,high
2025-08-17,hydro_sholayar,35042.986476,1.0,observed_agriculture,Sholayar,high
2025-08-18,hydro_sholayar,35042.986476,1.0,observed_agriculture,Sholayar,high
2025-08-19,hydro_sholayar,34945.760592,0.9972255251684503,observed_agriculture,Sholayar,high
2025-08-20,hydro_sholayar,34758.253529999994,0.9918747522790328,observed_agriculture,Sholayar,high
2025-08-21,hydro_sholayar,34577.691174,0.9867221561632977,observed_agriculture,Sholayar,high
2025-08-22,hydro_sholayar,34667.972352,0.9892984542211652,observed_agriculture,Sholayar,high
2025-08-23,hydro_sholayar,34667.972352,0.9892984542211652,observed_agriculture,Sholayar,high
2025-08-24,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2025-08-25,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2025-08-26,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2025-08-27,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2025-08-28,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2025-08-29,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2025-08-30,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2025-08-31,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2025-09-01,hydro_sholayar,35042.986476,1.0,observed_agriculture,Sholayar,high
2025-09-02,hydro_sholayar,35042.986476,1.0,observed_agriculture,Sholayar,high
2025-09-03,hydro_sholayar,34890.202944,0.9956401109789932,observed_agriculture,Sholayar,high
2025-09-04,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2025-09-05,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2025-09-06,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2025-09-07,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2025-09-08,hydro_sholayar,34244.345285999996,0.9772096710265556,observed_agriculture,Sholayar,high
2025-09-09,hydro_sholayar,34480.46529,0.9839476813317479,observed_agriculture,Sholayar,high
2025-09-10,hydro_sholayar,34723.53,0.9908838684106223,observed_agriculture,Sholayar,high
2025-09-11,hydro_sholayar,35015.207652,0.9992072929052714,observed_agriculture,Sholayar,high
2025-09-12,hydro_sholayar,35042.986476,1.0,observed_agriculture,Sholayar,high
2025-09-13,hydro_sholayar,35042.986476,1.0,observed_agriculture,Sholayar,high
2025-09-14,hydro_sholayar,35042.986476,1.0,observed_agriculture,Sholayar,high
2025-09-15,hydro_sholayar,35042.986476,1.0,observed_agriculture,Sholayar,high
2025-09-16,hydro_sholayar,35042.986476,1.0,observed_agriculture,Sholayar,high
2025-09-17,hydro_sholayar,35042.986476,1.0,observed_agriculture,Sholayar,high
2025-09-18,hydro_sholayar,35042.986476,1.0,observed_agriculture,Sholayar,high
2025-09-19,hydro_sholayar,35042.986476,1.0,observed_agriculture,Sholayar,high
2025-09-20,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2025-09-21,hydro_sholayar,35042.986476,1.0,observed_agriculture,Sholayar,high
2025-09-22,hydro_sholayar,35029.097064,0.9996036464526359,observed_agriculture,Sholayar,high
2025-09-23,hydro_sholayar,35015.207652,0.9992072929052714,observed_agriculture,Sholayar,high
2025-09-24,hydro_sholayar,35022.152358,0.9994054696789536,observed_agriculture,Sholayar,high
2025-09-25,hydro_sholayar,35042.986476,1.0,observed_agriculture,Sholayar,high
2025-09-26,hydro_sholayar,35042.986476,1.0,observed_agriculture,Sholayar,high
2025-09-27,hydro_sholayar,35042.986476,1.0,observed_agriculture,Sholayar,high
2025-09-28,hydro_sholayar,35042.986476,1.0,observed_agriculture,Sholayar,high
2025-09-29,hydro_sholayar,35042.986476,1.0,observed_agriculture,Sholayar,high
2025-09-30,hydro_sholayar,35042.986476,1.0,observed_agriculture,Sholayar,high
2025-10-01,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2025-10-02,hydro_sholayar,34876.31353199999,0.9952437574316289,observed_agriculture,Sholayar,high
2025-10-03,hydro_sholayar,34806.866471999994,0.9932619896948076,observed_agriculture,Sholayar,high
2025-10-04,hydro_sholayar,34758.253529999994,0.9918747522790328,observed_agriculture,Sholayar,high
2025-10-05,hydro_sholayar,34661.027646,0.9891002774474833,observed_agriculture,Sholayar,high
2025-10-06,hydro_sholayar,34591.580586,0.9871185097106618,observed_agriculture,Sholayar,high
2025-10-07,hydro_sholayar,34480.46529,0.9839476813317479,observed_agriculture,Sholayar,high
2025-10-08,hydro_sholayar,34327.681758,0.9795877923107412,observed_agriculture,Sholayar,high
2025-10-09,hydro_sholayar,34216.566461999995,0.9764169639318271,observed_agriculture,Sholayar,high
2025-10-10,hydro_sholayar,34279.068816,0.9782005548949664,observed_agriculture,Sholayar,high
2025-10-11,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2025-10-12,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2025-10-13,hydro_sholayar,34119.340577999996,0.9736424891002774,observed_agriculture,Sholayar,high
2025-10-14,hydro_sholayar,33994.33587,0.9700753071739994,observed_agriculture,Sholayar,high
2025-10-15,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2025-10-16,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2025-10-17,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2025-10-18,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2025-10-19,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2025-10-20,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2025-10-21,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2025-10-22,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2025-10-23,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2025-10-24,hydro_sholayar,33716.547629999994,0.9621482362267141,observed_agriculture,Sholayar,high
2025-10-25,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2025-10-26,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2025-10-27,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2025-10-28,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2025-10-29,hydro_sholayar,34716.585294,0.9906856916369401,observed_agriculture,Sholayar,high
2025-10-30,hydro_sholayar,35042.986476,1.0,observed_agriculture,Sholayar,high
2025-10-31,hydro_sholayar,35042.986476,1.0,observed_agriculture,Sholayar,high
2025-11-01,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2025-11-02,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2025-11-03,hydro_sholayar,34813.811177999996,0.9934601664684899,observed_agriculture,Sholayar,high
2025-11-04,hydro_sholayar,34730.474706,0.9910820451843044,observed_agriculture,Sholayar,high
2025-11-05,hydro_sholayar,34542.967644,0.985731272294887,observed_agriculture,Sholayar,high
2025-11-06,hydro_sholayar,34466.575877999996,0.9835513277843836,observed_agriculture,Sholayar,high
2025-11-07,hydro_sholayar,34320.737052,0.979389615537059,observed_agriculture,Sholayar,high
2025-11-08,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2025-11-09,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2025-11-10,hydro_sholayar,33820.718219999995,0.965120887831946,observed_agriculture,Sholayar,high
2025-11-11,hydro_sholayar,33640.155864,0.9599682917162109,observed_agriculture,Sholayar,high
2025-11-12,hydro_sholayar,33452.648801999996,0.9546175188267935,observed_agriculture,Sholayar,high
2025-11-13,hydro_sholayar,33258.197034,0.949068569163694,observed_agriculture,Sholayar,high
2025-11-14,hydro_sholayar,33049.855853999994,0.9431232659532301,observed_agriculture,Sholayar,high
2025-11-15,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2025-11-16,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2025-11-17,hydro_sholayar,32438.721726,0.9256837098692033,observed_agriculture,Sholayar,high
2025-11-18,hydro_sholayar,30244.19463,0.8630598493856521,observed_agriculture,Sholayar,high
2025-11-19,hydro_sholayar,31667.85936,0.9036860879904876,observed_agriculture,Sholayar,high
2025-11-20,hydro_sholayar,31195.619351999998,0.890210067380103,observed_agriculture,Sholayar,high
2025-11-21,hydro_sholayar,30709.489931999997,0.8763376932223543,observed_agriculture,Sholayar,high
2025-11-22,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2025-11-23,hydro_sholayar,29820.567564,0.8509710661910425,observed_agriculture,Sholayar,high
2025-11-24,hydro_sholayar,29438.608733999998,0.8400713436385255,observed_agriculture,Sholayar,high
2025-11-25,hydro_sholayar,29105.262845999998,0.8305588585017836,observed_agriculture,Sholayar,high
2025-11-26,hydro_sholayar,28688.580486,0.8186682520808561,observed_agriculture,Sholayar,high
2025-11-27,hydro_sholayar,28362.179303999998,0.8093539437177962,observed_agriculture,Sholayar,high
2025-11-28,hydro_sholayar,27820.492236,0.7938961553705906,observed_agriculture,Sholayar,high
2025-11-29,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2025-11-30,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2025-12-01,hydro_sholayar,26285.712209999998,0.750099088386841,observed_agriculture,Sholayar,high
2025-12-02,hydro_sholayar,25799.58279,0.7362267142290924,observed_agriculture,Sholayar,high
2025-12-03,hydro_sholayar,25528.739255999997,0.7284978200554895,observed_agriculture,Sholayar,high
2025-12-04,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2025-12-05,hydro_sholayar,25667.633375999998,0.7324613555291319,observed_agriculture,Sholayar,high
2025-12-06,hydro_sholayar,25653.743963999998,0.7320650019817677,observed_agriculture,Sholayar,high
2025-12-07,hydro_sholayar,25639.854551999997,0.7316686484344035,observed_agriculture,Sholayar,high
2025-12-08,hydro_sholayar,25480.126313999997,0.7271105826397146,observed_agriculture,Sholayar,high
2025-12-09,hydro_sholayar,25209.282779999998,0.7193816884661117,observed_agriculture,Sholayar,high
2025-12-10,hydro_sholayar,24924.549834,0.7112564407451447,observed_agriculture,Sholayar,high
2025-12-11,hydro_sholayar,24639.816888,0.7031311930241776,observed_agriculture,Sholayar,high
2025-12-12,hydro_sholayar,24355.083941999997,0.6950059453032105,observed_agriculture,Sholayar,high
2025-12-13,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2025-12-14,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2025-12-15,hydro_sholayar,23493.940398,0.670432025366627,observed_agriculture,Sholayar,high
2025-12-16,hydro_sholayar,23209.207452,0.6623067776456599,observed_agriculture,Sholayar,high
2025-12-17,hydro_sholayar,23139.760392,0.6603250099088387,observed_agriculture,Sholayar,high
2025-12-18,hydro_sholayar,23098.092156,0.6591359492667459,observed_agriculture,Sholayar,high
2025-12-19,hydro_sholayar,23063.368626,0.6581450653983353,observed_agriculture,Sholayar,high
2025-12-20,hydro_sholayar,23014.755684,0.6567578279825604,observed_agriculture,Sholayar,high
2025-12-21,hydro_sholayar,22966.142742,0.6553705905667856,observed_agriculture,Sholayar,high
2025-12-22,hydro_sholayar,22931.419212,0.654379706698375,observed_agriculture,Sholayar,high
2025-12-23,hydro_sholayar,22882.80627,0.6529924692826001,observed_agriculture,Sholayar,high
2025-12-24,hydro_sholayar,22834.193327999998,0.6516052318668252,observed_agriculture,Sholayar,high
2025-12-25,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2025-12-26,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2025-12-27,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2025-12-28,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2025-12-29,hydro_sholayar,22688.354502000002,0.6474435196195006,observed_agriculture,Sholayar,high
2025-12-30,hydro_sholayar,22681.409796,0.6472453428458185,observed_agriculture,Sholayar,high
2025-12-31,hydro_sholayar,22674.465089999998,0.6470471660721363,observed_agriculture,Sholayar,high
2026-01-01,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2026-01-02,hydro_sholayar,22667.520384,0.6468489892984542,observed_agriculture,Sholayar,high
2026-01-03,hydro_sholayar,22660.575677999997,0.6466508125247721,observed_agriculture,Sholayar,high
2026-01-04,hydro_sholayar,22653.630972,0.64645263575109,observed_agriculture,Sholayar,high
2026-01-05,hydro_sholayar,22632.796854,0.6458581054300436,observed_agriculture,Sholayar,high
2026-01-06,hydro_sholayar,22625.852147999998,0.6456599286563615,observed_agriculture,Sholayar,high
2026-01-07,hydro_sholayar,22605.01803,0.6450653983353151,observed_agriculture,Sholayar,high
2026-01-08,hydro_sholayar,22584.183912,0.6444708680142688,observed_agriculture,Sholayar,high
2026-01-09,hydro_sholayar,22556.405088,0.6436781609195402,observed_agriculture,Sholayar,high
2026-01-10,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2026-01-11,hydro_sholayar,22507.792146,0.6422909235037654,observed_agriculture,Sholayar,high
2026-01-12,hydro_sholayar,22493.902734,0.6418945699564012,observed_agriculture,Sholayar,high
2026-01-13,hydro_sholayar,22473.068616,0.6413000396353548,observed_agriculture,Sholayar,high
2026-01-14,hydro_sholayar,22459.179204,0.6409036860879905,observed_agriculture,Sholayar,high
2026-01-15,hydro_sholayar,22452.234497999998,0.6407055093143084,observed_agriculture,Sholayar,high
2026-01-16,hydro_sholayar,22431.40038,0.640110978993262,observed_agriculture,Sholayar,high
2026-01-17,hydro_sholayar,22403.621556,0.6393182718985335,observed_agriculture,Sholayar,high
2026-01-18,hydro_sholayar,22375.842731999997,0.638525564803805,observed_agriculture,Sholayar,high
2026-01-19,hydro_sholayar,22341.119201999998,0.6375346809353943,observed_agriculture,Sholayar,high
2026-01-20,hydro_sholayar,22306.395672,0.6365437970669837,observed_agriculture,Sholayar,high
2026-01-21,hydro_sholayar,21736.92978,0.6202933016250496,observed_agriculture,Sholayar,high
2026-01-22,hydro_sholayar,20917.454471999998,0.5969084423305588,observed_agriculture,Sholayar,high
2026-01-23,hydro_sholayar,20104.92387,0.5737217598097503,observed_agriculture,Sholayar,high
2026-01-24,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2026-01-25,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2026-01-26,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2026-01-27,hydro_sholayar,16806.18852,0.4795877923107412,observed_agriculture,Sholayar,high
2026-01-28,hydro_sholayar,15979.768505999999,0.45600475624256837,observed_agriculture,Sholayar,high
2026-01-29,hydro_sholayar,15118.624962,0.43143083630598494,observed_agriculture,Sholayar,high
2026-01-30,hydro_sholayar,14264.426124,0.40705509314308363,observed_agriculture,Sholayar,high
2026-01-31,hydro_sholayar,13396.337874,0.3822829964328181,observed_agriculture,Sholayar,high
2026-02-01,hydro_sholayar,12542.139036,0.3579072532699168,observed_agriculture,Sholayar,high
2026-02-02,hydro_sholayar,11833.779024,0.3376932223543401,observed_agriculture,Sholayar,high
2026-02-03,hydro_sholayar,11285.147249999998,0.3220372572334522,observed_agriculture,Sholayar,high
2026-02-04,hydro_sholayar,10757.349594,0.30697582243361077,observed_agriculture,Sholayar,high
2026-02-05,hydro_sholayar,10201.773114,0.2911216805390408,observed_agriculture,Sholayar,high
2026-02-06,hydro_sholayar,9646.196633999998,0.27526753864447084,observed_agriculture,Sholayar,high
2026-02-07,hydro_sholayar,5722.437744,0.16329766151407055,observed_agriculture,Sholayar,high
2026-02-08,hydro_sholayar,8639.214264,0.24653190646056283,observed_agriculture,Sholayar,high
2026-02-09,hydro_sholayar,8083.637784,0.23067776456599287,observed_agriculture,Sholayar,high
2026-02-10,hydro_sholayar,7528.061304,0.2148236226714229,observed_agriculture,Sholayar,high
2026-02-11,hydro_sholayar,6972.484823999999,0.19896948077685295,observed_agriculture,Sholayar,high
2026-02-12,hydro_sholayar,6409.963637999999,0.18291716210860087,observed_agriculture,Sholayar,high
2026-02-13,hydro_sholayar,5840.497745999999,0.16666666666666666,observed_agriculture,Sholayar,high
2026-02-14,hydro_sholayar,5271.031854,0.15041617122473247,observed_agriculture,Sholayar,high
2026-02-15,hydro_sholayar,4694.621256,0.13396749900911614,observed_agriculture,Sholayar,high
2026-02-16,hydro_sholayar,4125.155364,0.11771700356718194,observed_agriculture,Sholayar,high
2026-02-17,hydro_sholayar,3555.689472,0.10146650812524773,observed_agriculture,Sholayar,high
2026-02-18,hydro_sholayar,3166.7859359999998,0.09036860879904875,observed_agriculture,Sholayar,high
2026-02-19,hydro_sholayar,2840.384754,0.08105430043598891,observed_agriculture,Sholayar,high
2026-02-20,hydro_sholayar,2722.3247519999995,0.07768529528339278,observed_agriculture,Sholayar,high
2026-02-21,hydro_sholayar,2541.7623959999996,0.07253269916765755,observed_agriculture,Sholayar,high
2026-02-22,hydro_sholayar,2229.2506259999996,0.06361474435196195,observed_agriculture,Sholayar,high
2026-02-23,hydro_sholayar,1895.9047379999997,0.054102259215219974,observed_agriculture,Sholayar,high
2026-02-24,hydro_sholayar,1784.7894419999998,0.05093143083630598,observed_agriculture,Sholayar,high
2026-02-25,hydro_sholayar,1666.72944,0.04756242568370987,observed_agriculture,Sholayar,high
2026-02-26,hydro_sholayar,1562.55885,0.044589774078478,observed_agriculture,Sholayar,high
2026-02-27,hydro_sholayar,1458.38826,0.041617122473246136,observed_agriculture,Sholayar,high
2026-02-28,hydro_sholayar,1375.051788,0.039239001189060645,observed_agriculture,Sholayar,high
2026-03-01,hydro_sholayar,1118.097666,0.03190646056282204,observed_agriculture,Sholayar,high
2026-03-02,hydro_sholayar,673.636482,0.019223147047166073,observed_agriculture,Sholayar,high
2026-03-03,hydro_sholayar,583.3553039999999,0.016646848989298454,observed_agriculture,Sholayar,high
2026-03-04,hydro_sholayar,513.908244,0.01466508125247721,observed_agriculture,Sholayar,high
2026-03-05,hydro_sholayar,458.35059599999994,0.013079667063020214,observed_agriculture,Sholayar,high
2026-03-06,hydro_sholayar,430.57177199999995,0.012286959968291716,observed_agriculture,Sholayar,high
2026-03-07,hydro_sholayar,395.84824199999997,0.011296076099881093,observed_agriculture,Sholayar,high
2026-03-08,hydro_sholayar,354.66613542,0.010120887831946096,observed_agriculture,Sholayar,high
2026-03-09,hydro_sholayar,315.49799357999996,0.009003170828378914,observed_agriculture,Sholayar,high
2026-03-10,hydro_sholayar,277.78824,0.007927070947284977,observed_agriculture,Sholayar,high
2026-03-11,hydro_sholayar,236.120004,0.006738010305192232,observed_agriculture,Sholayar,high
2026-03-12,hydro_sholayar,145.83882599999998,0.004161712247324614,observed_agriculture,Sholayar,high
2026-03-13,hydro_sholayar,62.502354,0.0017835909631391202,observed_agriculture,Sholayar,high
2026-03-14,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2026-03-15,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2026-03-16,hydro_sholayar,76.39176599999999,0.002179944510503369,observed_agriculture,Sholayar,high
2026-03-17,hydro_sholayar,76.39176599999999,0.002179944510503369,observed_agriculture,Sholayar,high
2026-03-18,hydro_sholayar,118.060002,0.003369005152596116,observed_agriculture,Sholayar,high
2026-03-19,hydro_sholayar,125.004708,0.0035671819262782403,observed_agriculture,Sholayar,high
2026-03-20,hydro_sholayar,138.89412,0.003963535473642489,observed_agriculture,Sholayar,high
2026-03-21,hydro_sholayar,152.78353199999998,0.004359889021006738,observed_agriculture,Sholayar,high
2026-03-22,hydro_sholayar,159.728238,0.0045580657946888625,observed_agriculture,Sholayar,high
2026-03-23,hydro_sholayar,166.67294399999997,0.0047562425683709865,observed_agriculture,Sholayar,high
2026-03-24,hydro_sholayar,180.562356,0.005152596115735236,observed_agriculture,Sholayar,high
2026-03-25,hydro_sholayar,187.507062,0.00535077288941736,observed_agriculture,Sholayar,high
2026-03-26,hydro_sholayar,201.39647399999998,0.005747126436781609,observed_agriculture,Sholayar,high
2026-03-27,hydro_sholayar,208.34118,0.005945303210463734,observed_agriculture,Sholayar,high
2026-03-28,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2026-03-29,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2026-03-30,hydro_sholayar,243.06471,0.006936187078874356,observed_agriculture,Sholayar,high
2026-03-31,hydro_sholayar,10590.67665,0.3022195798652398,observed_agriculture,Sholayar,high
2025-04-01,Mettur_reservoir,525873.972438,0.8101315930244999,observed_agriculture,METTUR,high
2025-04-02,Mettur_reservoir,525290.617134,0.8092329089547448,observed_agriculture,METTUR,high
2025-04-03,Mettur_reservoir,524707.26183,0.8083342248849898,observed_agriculture,METTUR,high
2025-04-04,Mettur_reservoir,524130.8512319999,0.8074462394351128,observed_agriculture,METTUR,high
2025-04-05,Mettur_reservoir,523554.440634,0.806558253985236,observed_agriculture,METTUR,high
2025-04-06,Mettur_reservoir,522978.03003599995,0.805670268535359,observed_agriculture,METTUR,high
2025-04-07,Mettur_reservoir,522304.39355399995,0.8046325024071894,observed_agriculture,METTUR,high
2025-04-08,Mettur_reservoir,522978.03003599995,0.805670268535359,observed_agriculture,METTUR,high
2025-04-09,Mettur_reservoir,523262.76298199996,0.8061089119503584,observed_agriculture,METTUR,high
2025-04-10,Mettur_reservoir,522978.03003599995,0.805670268535359,observed_agriculture,METTUR,high
2025-04-11,Mettur_reservoir,522401.61943799997,0.8047822830854819,observed_agriculture,METTUR,high
2025-04-12,Mettur_reservoir,521721.03825,0.8037338183374345,observed_agriculture,METTUR,high
2025-04-13,Mettur_reservoir,521047.4017679999,0.802696052209265,observed_agriculture,METTUR,high
2025-04-14,Mettur_reservoir,520470.99117,0.8018080667593881,observed_agriculture,METTUR,high
2025-04-15,Mettur_reservoir,520373.765286,0.8016582860810956,observed_agriculture,METTUR,high
2025-04-16,Mettur_reservoir,519991.80645599996,0.8010698619878036,observed_agriculture,METTUR,high
2025-04-17,Mettur_reservoir,519991.80645599996,0.8010698619878036,observed_agriculture,METTUR,high
2025-04-18,Mettur_reservoir,519797.35468799993,0.8007703006312186,observed_agriculture,METTUR,high
2025-04-19,Mettur_reservoir,519797.35468799993,0.8007703006312186,observed_agriculture,METTUR,high
2025-04-20,Mettur_reservoir,520665.44293799996,0.802107628115973,observed_agriculture,METTUR,high
2025-04-21,Mettur_reservoir,521047.4017679999,0.802696052209265,observed_agriculture,METTUR,high
2025-04-22,Mettur_reservoir,521533.53118799994,0.8034449556007275,observed_agriculture,METTUR,high
2025-04-23,Mettur_reservoir,521818.26413399994,0.8038835990157269,observed_agriculture,METTUR,high
2025-04-24,Mettur_reservoir,522401.61943799997,0.8047822830854819,observed_agriculture,METTUR,high
2025-04-25,Mettur_reservoir,522686.35238399997,0.8052209265004815,observed_agriculture,METTUR,high
2025-04-26,Mettur_reservoir,522686.35238399997,0.8052209265004815,observed_agriculture,METTUR,high
2025-04-27,Mettur_reservoir,522686.35238399997,0.8052209265004815,observed_agriculture,METTUR,high
2025-04-28,Mettur_reservoir,522589.12649999995,0.805071145822189,observed_agriculture,METTUR,high
2025-04-29,Mettur_reservoir,522304.39355399995,0.8046325024071894,observed_agriculture,METTUR,high
2025-04-30,Mettur_reservoir,522589.12649999995,0.805071145822189,observed_agriculture,METTUR,high
2025-05-01,Mettur_reservoir,522589.12649999995,0.805071145822189,observed_agriculture,METTUR,high
2025-05-02,Mettur_reservoir,523165.53709799994,0.8059591312720659,observed_agriculture,METTUR,high
2025-05-03,Mettur_reservoir,524519.754768,0.8080453621482829,observed_agriculture,METTUR,high
2025-05-04,Mettur_reservoir,526165.65009,0.8105809350593774,observed_agriculture,METTUR,high
2025-05-05,Mettur_reservoir,527040.683046,0.8119289611640098,observed_agriculture,METTUR,high
2025-05-06,Mettur_reservoir,527818.490118,0.8131272065903499,observed_agriculture,METTUR,high
2025-05-07,Mettur_reservoir,528304.619538,0.8138761099818124,observed_agriculture,METTUR,high
2025-05-08,Mettur_reservoir,344887.989372,0.5313148603830106,observed_agriculture,METTUR,high
2025-05-09,Mettur_reservoir,344887.989372,0.5313148603830106,observed_agriculture,METTUR,high
2025-05-10,Mettur_reservoir,344887.989372,0.5313148603830106,observed_agriculture,METTUR,high
2025-05-11,Mettur_reservoir,344887.989372,0.5313148603830106,observed_agriculture,METTUR,high
