date,AMARAVATHI__current_storage_mcft,Aliyar__current_storage_mcft,BHAVANISAGAR__current_storage_mcft,Harangi__current_storage_mcft,Hemavathy__current_storage_mcft,Kabini__current_storage_mcft,Krishna Raja Sagar__current_storage_mcft,Krishnagiri__current_storage_mcft,METTUR__current_storage_mcft,Manimuthar__current_storage_mcft,Papanasam (TN EB Dam)__current_storage_mcft,Parambikulam__current_storage_mcft,Pechiparai__current_storage_mcft,Periyar__current_storage_mcft,Perunchani__current_storage_mcft,Sathanur__current_storage_mcft,Sholayar__current_storage_mcft,Thirumurthy__current_storage_mcft,Vaigai__current_storage_mcft,AMARAVATHI__storage_fraction_gross,Aliyar__storage_fraction_gross,BHAVANISAGAR__storage_fraction_gross,Harangi__storage_fraction_gross,Hemavathy__storage_fraction_gross,Kabini__storage_fraction_gross,Krishna Raja Sagar__storage_fraction_gross,Krishnagiri__storage_fraction_gross,METTUR__storage_fraction_gross,Manimuthar__storage_fraction_gross,Papanasam (TN EB Dam)__storage_fraction_gross,Parambikulam__storage_fraction_gross,Pechiparai__storage_fraction_gross,Periyar__storage_fraction_gross,Perunchani__storage_fraction_gross,Sathanur__storage_fraction_gross,Sholayar__storage_fraction_gross,Thirumurthy__storage_fraction_gross,Vaigai__storage_fraction_gross,AMARAVATHI__current_inflow_cusec,Aliyar__current_inflow_cusec,BHAVANISAGAR__current_inflow_cusec,Harangi__current_inflow_cusec,Hemavathy__current_inflow_cusec,Kabini__current_inflow_cusec,Krishna Raja Sagar__current_inflow_cusec,Krishnagiri__current_inflow_cusec,METTUR__current_inflow_cusec,Manimuthar__current_inflow_cusec,Papanasam (TN EB Dam)__current_inflow_cusec,Parambikulam__current_inflow_cusec,Pechiparai__current_inflow_cusec,Periyar__current_inflow_cusec,Perunchani__current_inflow_cusec,Sathanur__current_inflow_cusec,Sholayar__current_inflow_cusec,Thirumurthy__current_inflow_cusec,Vaigai__current_inflow_cusec,AMARAVATHI__inflow_mcft_per_day,Aliyar__inflow_mcft_per_day,BHAVANISAGAR__inflow_mcft_per_day,Harangi__inflow_mcft_per_day,Hemavathy__inflow_mcft_per_day,Kabini__inflow_mcft_per_day,Krishna Raja Sagar__inflow_mcft_per_day,Krishnagiri__inflow_mcft_per_day,METTUR__inflow_mcft_per_day,Manimuthar__inflow_mcft_per_day,Papanasam (TN EB Dam)__inflow_mcft_per_day,Parambikulam__inflow_mcft_per_day,Pechiparai__inflow_mcft_per_day,Periyar__inflow_mcft_per_day,Perunchani__inflow_mcft_per_day,Sathanur__inflow_mcft_per_day,Sholayar__inflow_mcft_per_day,Thirumurthy__inflow_mcft_per_day,Vaigai__inflow_mcft_per_day,AMARAVATHI__current_outflow_cusec,Aliyar__current_outflow_cusec,BHAVANISAGAR__current_outflow_cusec,Harangi__current_outflow_cusec,Hemavathy__current_outflow_cusec,Kabini__current_outflow_cusec,Krishna Raja Sagar__current_outflow_cusec,Krishnagiri__current_outflow_cusec,METTUR__current_outflow_cusec,Manimuthar__current_outflow_cusec,Papanasam (TN EB Dam)__current_outflow_cusec,Parambikulam__current_outflow_cusec,Pechiparai__current_outflow_cusec,Periyar__current_outflow_cusec,Perunchani__current_outflow_cusec,Sathanur__current_outflow_cusec,Sholayar__current_outflow_cusec,Thirumurthy__current_outflow_cusec,Vaigai__current_outflow_cusec,AMARAVATHI__outflow_mcft_per_day,Aliyar__outflow_mcft_per_day,BHAVANISAGAR__outflow_mcft_per_day,Harangi__outflow_mcft_per_day,Hemavathy__outflow_mcft_per_day,Kabini__outflow_mcft_per_day,Krishna Raja Sagar__outflow_mcft_per_day,Krishnagiri__outflow_mcft_per_day,METTUR__outflow_mcft_per_day,Manimuthar__outflow_mcft_per_day,Papanasam (TN EB Dam)__outflow_mcft_per_day,Parambikulam__outflow_mcft_per_day,Pechiparai__outflow_mcft_per_day,Periyar__outflow_mcft_per_day,Perunchani__outflow_mcft_per_day,Sathanur__outflow_mcft_per_day,Sholayar__outflow_mcft_per_day,Thirumurthy__outflow_mcft_per_day,Vaigai__outflow_mcft_per_day,Aliyar__calibrated_live_storage_bcm,BHAVANISAGAR__calibrated_live_storage_bcm,METTUR__calibrated_live_storage_bcm,Manimuthar__calibrated_live_storage_bcm,Parambikulam__calibrated_live_storage_bcm,Sathanur__calibrated_live_storage_bcm,Sholayar__calibrated_live_storage_bcm,Vaigai__calibrated_live_storage_bcm,Aliyar__live_soc_fraction,BHAVANISAGAR__live_soc_fraction,METTUR__live_soc_fraction,Manimuthar__live_soc_fraction,Parambikulam__live_soc_fraction,Sathanur__live_soc_fraction,Sholayar__live_soc_fraction,Vaigai__live_soc_fraction
2025-09-06,814.0,782.0,5246.0,6657.0,20222.0,10949.0,27581.0,1051.0,49662.0,1005.0,999.0,9324.0,1534.0,2466.0,821.0,2023.0,1525.0,706.0,1035.0,0.20113664442797133,0.20238095238095238,0.1599390243902439,0.7831764705882353,0.5450233134786945,0.561026849764296,0.5577327509504165,0.6308523409363745,0.5313148603830106,0.1823625476320087,0.18163636363636362,0.6930280957336108,0.3526436781609195,0.23330179754020813,0.284083044982699,0.27632837044119657,0.3022195798652398,0.4048165137614679,0.1699228369725825,477.0,275.0,573.0,507.0,1404.0,1091.0,4834.0,365.0,6454.0,75.0,94.0,1004.0,357.0,442.0,137.0,,514.0,,608.0,41.2128,23.76,49.507200000000005,43.8048,121.30560000000001,94.2624,417.6576,31.536,557.6256000000001,6.48,8.1216,86.74560000000001,30.844800000000003,38.1888,11.8368,,44.409600000000005,,52.531200000000005,,450.0,105.0,2500.0,9980.0,1000.0,5219.0,365.0,12403.0,75.0,805.0,32.0,559.0,622.0,400.0,,929.0,21.0,86.0,,38.88,9.072000000000001,216.0,862.272,86.4,450.9216,31.536,1071.6192,6.48,69.552,2.7648,48.2976,53.7408,34.56,,80.2656,1.8144,7.430400000000001,0.007727774034944001,0.14855017722163202,1.406271235451904,0.028458430824960003,0.26402627762380804,0.057284980655616005,0.0431831910528,0.029307936222720002,0.0813449898415158,0.1875633550778182,0.5312698282780144,0.1824258386215385,0.6948059937468632,0.2767390369836522,0.30198035701258746,0.1703949780390698
2025-09-07,814.0,782.0,5246.0,6657.0,20222.0,10949.0,27581.0,1051.0,49662.0,1005.0,999.0,9324.0,1534.0,2466.0,821.0,2023.0,1525.0,706.0,1035.0,0.20113664442797133,0.20238095238095238,0.1599390243902439,0.7831764705882353,0.5450233134786945,0.561026849764296,0.5577327509504165,0.6308523409363745,0.5313148603830106,0.1823625476320087,0.18163636363636362,0.6930280957336108,0.3526436781609195,0.23330179754020813,0.284083044982699,0.27632837044119657,0.3022195798652398,0.4048165137614679,0.1699228369725825,477.0,275.0,573.0,507.0,1404.0,1091.0,4834.0,365.0,6454.0,75.0,94.0,1004.0,357.0,442.0,137.0,,514.0,,608.0,41.2128,23.76,49.507200000000005,43.8048,121.30560000000001,94.2624,417.6576,31.536,557.6256000000001,6.48,8.1216,86.74560000000001,30.844800000000003,38.1888,11.8368,,44.409600000000005,,52.531200000000005,,450.0,105.0,2500.0,9980.0,1000.0,5219.0,365.0,12403.0,75.0,805.0,32.0,559.0,622.0,400.0,,929.0,21.0,86.0,,38.88,9.072000000000001,216.0,862.272,86.4,450.9216,31.536,1071.6192,6.48,69.552,2.7648,48.2976,53.7408,34.56,,80.2656,1.8144,7.430400000000001,0.007727774034944001,0.14855017722163202,1.406271235451904,0.028458430824960003,0.26402627762380804,0.057284980655616005,0.0431831910528,0.029307936222720002,0.0813449898415158,0.1875633550778182,0.5312698282780144,0.1824258386215385,0.6948059937468632,0.2767390369836522,0.30198035701258746,0.1703949780390698
2025-09-08,3890.0,3808.0,29452.0,8321.0,36958.0,19464.0,48335.0,1458.0,93470.0,3149.0,3119.0,13351.0,3264.0,5645.0,1485.0,6036.0,4931.0,1463.0,5467.0,0.9612058314801087,0.9855072463768116,0.8979268292682927,0.9789411764705882,0.9960919602188503,0.9973355195736832,0.9774124403461943,0.8751500600240096,1.0,0.5714026492469606,0.5670909090909091,0.9957488066825776,0.7503448275862069,0.5340586565752129,0.513840830449827,0.824477530392023,0.9772096710265556,0.8388761467889908,0.8975537678542111,235.0,440.0,2796.0,5672.0,13552.0,18693.0,18025.0,845.0,24041.0,70.0,448.0,1710.0,400.0,617.0,150.0,359.0,991.0,873.0,632.0,20.304000000000002,38.016000000000005,241.57440000000003,490.06080000000003,1170.8928,1615.0752,1557.3600000000001,73.00800000000001,2077.1424,6.048,38.7072,147.744,34.56,53.308800000000005,12.96,31.0176,85.6224,75.4272,54.604800000000004,330.0,312.0,3800.0,6000.0,14000.0,18942.0,18461.0,722.0,23729.0,145.0,1350.0,1380.0,575.0,1000.0,385.0,,1010.0,1112.0,569.0,28.512,26.9568,328.32,518.4,1209.6000000000001,1636.5888,1595.0304,62.3808,2050.1856000000002,12.528,116.64,119.232,49.68,86.4,33.264,,87.26400000000001,96.0768,49.1616,0.09341455182233602,0.792,2.64677565095424,0.089169749918208,0.378058218849792,0.170920486029312,0.139630370545152,0.154808200318464,0.9833110718140633,1.0,0.9999152440325804,0.5716009610141538,0.9948900496047158,0.8257028310594784,0.9764361576584057,0.9000476762701397
2025-09-09,3883.0,3833.0,29444.0,8341.0,36977.0,19445.0,48267.0,1442.0,93470.0,3138.0,3069.0,13344.0,3246.0,5598.0,1462.0,6067.0,4965.0,1443.0,5463.0,0.9594761551766741,0.9919772256728778,0.8976829268292683,0.9812941176470589,0.9966040481901733,0.9963619594179135,0.9760373695704926,0.865546218487395,1.0,0.5694066412629287,0.558,0.9952267303102625,0.7462068965517241,0.5296121097445601,0.5058823529411764,0.8287119246004644,0.9839476813317479,0.8274082568807339,0.8968970612378919,286.0,717.0,3340.0,3328.0,7511.0,6551.0,15448.0,711.0,18141.0,32.0,440.0,1310.0,398.0,479.0,135.0,359.0,833.0,873.0,649.0,24.7104,61.948800000000006,288.576,287.5392,648.9504000000001,566.0064,1334.7072,61.430400000000006,1567.3824000000002,2.7648,38.016000000000005,113.18400000000001,34.3872,41.385600000000004,11.664000000000001,31.0176,71.97120000000001,75.4272,56.073600000000006,350.0,427.0,3350.0,3500.0,7400.0,6650.0,15559.0,895.0,17829.0,145.0,1350.0,1380.0,587.0,1000.0,385.0,,501.0,1101.0,669.0,30.240000000000002,36.8928,289.44,302.40000000000003,639.36,574.5600000000001,1344.2976,77.328,1540.4256,12.528,116.64,119.232,50.7168,86.4,33.264,,43.2864,95.1264,57.8016,0.09412247298713601,0.792,2.64677565095424,0.08885826460569601,0.377860000923648,0.17179830827366402,0.14059314332928002,0.15469493293209602,0.9907628735488001,1.0,0.9999152440325804,0.5696042602929232,0.9943684234832842,0.829943518230261,0.9831688344704897,0.8993891449540466
2025-09-10,3890.0,3829.0,29452.0,8378.0,36929.0,19360.0,48475.0,1468.0,93470.0,3136.0,3017.0,13341.0,3233.0,5575.0,1439.0,6077.0,5000.0,1425.0,5463.0,0.9612058314801087,0.9909420289855072,0.8979268292682927,0.9856470588235294,0.9953103522626203,0.9920065587210494,0.9802434684138154,0.8811524609843937,1.0,0.5690437307203774,0.5485454545454546,0.9950029832935561,0.7432183908045977,0.5274361400189215,0.497923875432526,0.8300778582160907,0.9908838684106223,0.8170871559633027,0.8968970612378919,465.0,620.0,3526.0,3121.0,6953.0,5799.0,12307.0,993.0,18790.0,127.0,487.0,1030.0,493.0,750.0,135.0,116.0,808.0,873.0,732.0,40.176,53.568000000000005,304.6464,269.6544,600.7392,501.03360000000004,1063.3248,85.79520000000001,1623.4560000000001,10.972800000000001,42.076800000000006,88.992,42.595200000000006,64.8,11.664000000000001,10.022400000000001,69.8112,75.4272,63.244800000000005,383.0,655.0,3350.0,2666.0,7400.0,6650.0,9693.0,685.0,18478.0,145.0,1350.0,1047.0,762.0,1000.0,385.0,,452.0,1082.0,669.0,33.0912,56.592000000000006,289.44,230.34240000000003,639.36,574.5600000000001,837.4752000000001,59.184000000000005,1596.4992,12.528,116.64,90.4608,65.8368,86.4,33.264,,39.052800000000005,93.4848,57.8016,0.09400920560076802,0.792,2.64677565095424,0.088801630912512,0.37777505038387205,0.17208147673958402,0.14158423296,0.15469493293209602,0.9895705852712423,1.0,0.9999152440325804,0.5692412237981539,0.9941448694312423,0.8313114818337393,0.9900995311888112,0.8993891449540466
2025-09-11,3881.0,3815.0,29349.0,8409.0,36861.0,19191.0,48754.0,1501.0,93042.0,3132.0,2969.0,13344.0,3212.0,5586.0,1416.0,6087.0,5042.0,1417.0,5469.0,0.9589819619471214,0.9873188405797102,0.8947865853658536,0.9892941176470588,0.9934776163652534,0.9833469973355196,0.9858853029200032,0.9009603841536614,0.9954209906922007,0.568317909635275,0.5398181818181819,0.9952267303102625,0.7383908045977011,0.528476821192053,0.48996539792387545,0.831443791831717,0.9992072929052715,0.8125,0.8978821211623708,937.0,263.0,2149.0,2877.0,6230.0,4820.0,13173.0,1784.0,11717.0,108.0,464.0,991.0,553.0,1156.0,134.0,116.0,941.0,983.0,1114.0,80.9568,22.723200000000002,185.67360000000002,248.5728,538.272,416.44800000000004,1138.1472,154.13760000000002,1012.3488000000001,9.3312,40.089600000000004,85.6224,47.7792,99.8784,11.5776,10.022400000000001,81.3024,84.9312,96.2496,1033.0,420.0,3250.0,2500.0,6900.0,6650.0,9733.0,1401.0,16359.0,145.0,1350.0,980.0,762.0,1000.0,385.0,,452.0,1071.0,669.0,89.25120000000001,36.288000000000004,280.8,216.0,596.1600000000001,574.5600000000001,840.9312,121.0464,1413.4176,12.528,116.64,84.67200000000001,65.8368,86.4,33.264,,39.052800000000005,92.5344,57.8016,0.09361276974848001,0.792,2.6346560406128643,0.08868836352614401,0.377860000923648,0.172364645205504,0.142773540516864,0.15486483401164802,0.9853975762997896,1.0,0.9953366228231448,0.5685151508086155,0.9943684234832842,0.8326794454372175,0.9984163672507973,0.9003769419281863
2025-09-12,3881.0,3815.0,29255.0,8402.0,36736.0,19113.0,48893.0,1458.0,92835.0,3125.0,2902.0,13355.0,3179.0,5586.0,1391.0,6118.0,5058.0,1401.0,5529.0,0.9589819619471214,0.9873188405797102,0.8919207317073171,0.9884705882352941,0.9901086165539175,0.9793502766960442,0.9886961093585699,0.8751500600240096,0.9932063763774474,0.5670477227363455,0.5276363636363637,0.9960471360381862,0.7308045977011495,0.528476821192053,0.48131487889273356,0.8356781860401584,1.0023781212841856,0.8033256880733946,0.9077327204071581,626.0,311.0,2145.0,2446.0,5558.0,3789.0,13739.0,1697.0,13862.0,79.0,283.0,1123.0,403.0,1021.0,120.0,357.0,669.0,929.0,1114.0,54.086400000000005,26.8704,185.328,211.33440000000002,480.2112,327.3696,1187.0496,146.6208,1197.6768,6.8256000000000006,24.4512,97.02720000000001,34.8192,88.2144,10.368,30.844800000000003,57.8016,80.2656,96.2496,592.0,305.0,3150.0,2500.0,6900.0,4567.0,11864.0,2195.0,15946.0,145.0,1350.0,980.0,762.0,1000.0,385.0,,481.0,1109.0,669.0,51.1488,26.352,272.16,216.0,596.1600000000001,394.58880000000005,1025.0496,189.648,1377.7344,12.528,116.64,84.67200000000001,65.8368,86.4,33.264,,41.5584,95.8176,57.8016,0.09361276974848001,0.792,2.6287944533683203,0.08849014560000001,0.37817148623616004,0.17324246744985602,0.143,0.156563844807168,0.9853975762997896,1.0,0.9931221962101702,0.5672445230769232,0.9951881216741053,0.8369201326080001,1.0,0.9102549116695815
2025-09-13,3895.0,3815.0,29168.0,8348.0,36620.0,19049.0,48754.0,1389.0,93248.0,3116.0,2825.0,13367.0,3150.0,5539.0,1376.0,6273.0,5062.0,1386.0,5538.0,0.9624413145539906,0.9873188405797102,0.8892682926829268,0.9821176470588235,0.9869821847289977,0.9760709161713466,0.9858853029200032,0.8337334933973589,0.997624906387076,0.5654146252948649,0.5136363636363637,0.9969421241050119,0.7241379310344828,0.5240302743614002,0.47612456747404847,0.8568501570823658,1.003170828378914,0.7947247706422018,0.9092103102938762,422.0,311.0,1982.0,1898.0,4970.0,3522.0,12688.0,455.0,19228.0,51.0,173.0,1123.0,451.0,481.0,73.0,2174.0,588.0,926.0,837.0,36.4608,26.8704,171.2448,163.9872,429.408,304.30080000000004,1096.2432000000001,39.312000000000005,1661.2992000000002,4.4064000000000005,14.9472,97.02720000000001,38.9664,41.5584,6.3072,187.83360000000002,50.803200000000004,80.0064,72.3168,246.0,305.0,2900.0,2500.0,6200.0,4150.0,14073.0,1253.0,14136.0,145.0,1150.0,980.0,762.0,1000.0,185.0,380.0,547.0,1101.0,669.0,21.2544,26.352,250.56,216.0,535.6800000000001,358.56,1215.9072,108.2592,1221.3504,12.528,99.36,84.67200000000001,65.8368,86.4,15.984,32.832,47.2608,95.1264,57.8016,0.09361276974848001,0.792,2.6404893110108163,0.08823529398067201,0.37851128839526405,0.17763157867161602,0.143,0.156818696426496,0.9853975762997896,1.0,0.9975403517230134,0.5656108588504616,0.9960823378822737,0.8581235684619132,1.0,0.9117366071307909
2025-09-14,3901.0,3808.0,28979.0,8348.0,36620.0,19049.0,48754.0,1421.0,93026.0,3106.0,2765.0,13369.0,3119.0,5481.0,1354.0,6273.0,5062.0,1370.0,5529.0,0.9639238942426489,0.9855072463768116,0.8835060975609756,0.9821176470588235,0.9869821847289977,0.9760709161713466,0.9858853029200032,0.8529411764705882,0.9952498127741521,0.5636000725821085,0.5027272727272727,0.9970912887828163,0.7170114942528736,0.5185430463576159,0.4685121107266436,0.8568501570823658,1.003170828378914,0.7855504587155964,0.9077327204071581,257.0,230.0,795.0,1898.0,4970.0,3522.0,12688.0,1235.0,15724.0,41.0,355.0,1317.0,436.0,343.0,109.0,950.0,557.0,924.0,628.0,22.204800000000002,19.872,68.688,163.9872,429.408,304.30080000000004,1096.2432000000001,106.70400000000001,1358.5536,3.5424,30.672,113.78880000000001,37.6704,29.6352,9.4176,82.08,48.1248,79.8336,54.2592,175.0,305.0,2900.0,2500.0,6200.0,4150.0,14073.0,860.0,17981.0,145.0,1150.0,1280.0,762.0,1000.0,385.0,950.0,557.0,1101.0,669.0,15.120000000000001,26.352,250.56,216.0,535.6800000000001,358.56,1215.9072,74.304,1553.5584000000001,12.528,99.36,110.59200000000001,65.8368,86.4,33.264,82.08,48.1248,95.1264,57.8016,0.09341455182233602,0.792,2.6342029710673924,0.08795212551475201,0.37856792208844803,0.17763157867161602,0.143,0.156563844807168,0.9833110718140633,1.0,0.9951654594134464,0.5637956763766154,0.9962313739169685,0.8581235684619132,1.0,0.9102549116695815
2025-09-15,3913.0,3798.0,28742.0,8348.0,36620.0,19049.0,48754.0,1406.0,93010.0,3098.0,2702.0,13351.0,3088.0,5434.0,1325.0,6273.0,5059.0,1363.0,5529.0,0.9668890536199654,0.9829192546583851,0.876280487804878,0.9821176470588235,0.9869821847289977,0.9760709161713466,0.9858853029200032,0.843937575030012,0.9950786348561036,0.5621484304119034,0.49127272727272725,0.9957488066825776,0.7098850574712644,0.5140964995269631,0.458477508650519,0.8568501570823658,1.0025762980578676,0.7815366972477065,0.9077327204071581,216.0,189.0,189.0,1898.0,4970.0,3522.0,12688.0,1017.0,18564.0,51.0,310.0,1177.0,420.0,447.0,68.0,950.0,513.0,904.0,733.0,18.6624,16.3296,16.3296,163.9872,429.408,304.30080000000004,1096.2432000000001,87.86880000000001,1603.9296000000002,4.4064000000000005,26.784000000000002,101.6928,36.288000000000004,38.6208,5.8752,82.08,44.3232,78.10560000000001,63.3312,71.0,305.0,2850.0,2500.0,6200.0,4150.0,14073.0,1196.0,18437.0,145.0,400.0,1380.0,762.0,1000.0,385.0,950.0,547.0,977.0,669.0,6.1344,26.352,246.24,216.0,535.6800000000001,358.56,1215.9072,103.3344,1592.9568000000002,12.528,34.56,119.232,65.8368,86.4,33.264,82.08,47.2608,84.4128,57.8016,0.093131383356416,0.792,2.63374990152192,0.08772559074201601,0.378058218849792,0.17763157867161602,0.143,0.156563844807168,0.9803303511201684,1.0,0.9949942960037478,0.5623435303975385,0.9948900496047158,0.8581235684619132,1.0,0.9102549116695815
2025-09-16,3910.0,3791.0,28579.0,8351.0,36088.0,18131.0,47734.0,1384.0,92816.0,3090.0,2642.0,13311.0,3065.0,5387.0,1296.0,6252.0,5055.0,1358.0,5521.0,0.9661477637756363,0.9811076604554866,0.8713109756097561,0.9824705882352941,0.9726437215319516,0.9290325886452142,0.9652592412844779,0.8307322929171669,0.9930031025997647,0.5606967882416984,0.4803636363636364,0.9927655131264916,0.7045977011494253,0.5096499526963103,0.44844290657439445,0.8539816964895506,1.0017835909631392,0.7786697247706422,0.9064193071745198,178.0,230.0,995.0,1585.0,4275.0,3929.0,7868.0,742.0,14269.0,64.0,290.0,644.0,528.0,474.0,68.0,707.0,476.0,903.0,640.0,15.3792,19.872,85.968,136.94400000000002,369.36,339.4656,679.7952,64.1088,1232.8416,5.5296,25.056,55.641600000000004,45.6192,40.9536,5.8752,61.0848,41.126400000000004,78.0192,55.29600000000001,200.0,305.0,2800.0,1600.0,6400.0,3671.0,7979.0,998.0,16168.0,145.0,1150.0,1087.0,762.0,1000.0,385.0,950.0,524.0,955.0,669.0,17.28,26.352,241.92000000000002,138.24,552.96,317.1744,689.3856000000001,86.22720000000001,1396.9152000000001,12.528,99.36,93.91680000000001,65.8368,86.4,33.264,82.08,45.2736,82.512,57.8016,0.09293316543027201,0.792,2.6282564332830725,0.08749905596928001,0.376925544986112,0.177036924893184,0.143,0.15633731003443202,0.9782438466344422,1.0,0.9929189396611533,0.5608913844184616,0.9919093289108211,0.8552508448946088,1.0,0.9089378490373955
2025-09-17,3910.0,3798.0,28401.0,8331.0,35953.0,18234.0,47679.0,1348.0,92169.0,3088.0,2586.0,13291.0,3038.0,5352.0,1271.0,6273.0,5054.0,1354.0,5521.0,0.9661477637756363,0.9829192546583851,0.8658841463414634,0.9801176470588235,0.9690052017357087,0.9343103094896495,0.9641470516864838,0.8091236494597839,0.9860810955386755,0.5603338776991471,0.4701818181818182,0.9912738663484487,0.6983908045977012,0.5063386944181646,0.4397923875432526,0.8568501570823658,1.001585414189457,0.7763761467889908,0.9064193071745198,265.0,392.0,892.0,1389.0,4946.0,3956.0,7550.0,587.0,8641.0,136.0,334.0,790.0,473.0,609.0,105.0,916.0,494.0,903.0,733.0,22.896,33.8688,77.06880000000001,120.0096,427.3344,341.7984,652.32,50.7168,746.5824,11.7504,28.8576,68.256,40.867200000000004,52.6176,9.072000000000001,79.14240000000001,42.6816,78.0192,63.3312,256.0,305.0,2871.0,1600.0,1900.0,2650.0,7978.0,998.0,15852.0,145.0,1150.0,1020.0,762.0,1000.0,385.0,673.0,508.0,955.0,669.0,22.1184,26.352,248.05440000000002,138.24,164.16,228.96,689.2992,86.22720000000001,1369.6128,12.528,99.36,88.128,65.8368,86.4,33.264,58.147200000000005,43.891200000000005,82.512,57.8016,0.093131383356416,0.792,2.6099354335380482,0.08744242227609601,0.37635920805427203,0.17763157867161602,0.143,0.15633731003443202,0.9803303511201684,1.0,0.985997519281469,0.5605283479236924,0.9904189685638738,0.8581235684619132,1.0,0.9089378490373955
2025-09-18,3913.0,3801.0,28277.0,8294.0,35731.0,18340.0,47652.0,1348.0,91491.0,3079.0,2532.0,13265.0,3012.0,5305.0,1245.0,6273.0,5061.0,1350.0,5529.0,0.9668890536199654,0.9836956521739131,0.8621036585365853,0.975764705882353,0.9630218580707759,0.93974175035868,0.963601067702014,0.8091236494597839,0.9788274312613673,0.5587007802576665,0.46036363636363636,0.9893347255369929,0.6924137931034483,0.5018921475875118,0.43079584775086505,0.8568501570823658,1.002972651605232,0.7740825688073395,0.9077327204071581,315.0,323.0,1642.0,1197.0,3939.0,4000.0,7863.0,806.0,8342.0,6.0,422.0,737.0,487.0,476.0,105.0,813.0,604.0,913.0,825.0,27.216,27.907200000000003,141.86880000000002,103.4208,340.3296,345.6,679.3632,69.6384,720.7488000000001,0.5184,36.4608,63.6768,42.076800000000006,41.126400000000004,9.072000000000001,70.2432,52.1856,78.8832,71.28,275.0,277.0,2996.0,1600.0,6400.0,2650.0,7974.0,806.0,15877.0,100.0,1150.0,1020.0,762.0,1000.0,385.0,813.0,516.0,955.0,69.0,23.76,23.9328,258.8544,138.24,552.96,228.96,688.9536,69.6384,1371.7728,8.64,99.36,88.128,65.8368,86.4,33.264,70.2432,44.5824,82.512,5.961600000000001,0.09321633389619201,0.792,2.5907366115486723,0.08718757065676801,0.37562297004288003,0.17763157867161602,0.143,0.156563844807168,0.981224567328337,1.0,0.9787444697954939,0.5588946836972308,0.9884815001128422,0.8581235684619132,1.0,0.9102549116695815
2025-09-19,3919.0,3801.0,28168.0,8250.0,35508.0,18478.0,47679.0,1399.0,91004.0,3075.0,2473.0,13242.0,2983.0,5247.0,1215.0,6284.0,5062.0,1346.0,5504.0,0.9683716333086236,0.9836956521739131,0.858780487804878,0.9705882352941176,0.9570115624073525,0.9468128714900594,0.9641470516864838,0.8397358943577431,0.9736172033807639,0.557974959172564,0.4496363636363636,0.9876193317422435,0.6857471264367816,0.4964049195837275,0.4204152249134948,0.8583526840595547,1.003170828378914,0.7717889908256881,0.9036283040551634,357.0,272.0,1644.0,1119.0,3938.0,4066.0,8646.0,1392.0,8869.0,63.0,343.0,764.0,443.0,339.0,45.0,1077.0,583.0,912.0,855.0,30.844800000000003,23.5008,142.04160000000002,96.6816,340.2432,351.30240000000003,747.0144,120.26880000000001,766.2816,5.4432,29.6352,66.0096,38.275200000000005,29.2896,3.8880000000000003,93.0528,50.3712,78.7968,73.872,275.0,266.0,2825.0,1600.0,6400.0,2350.0,8124.0,806.0,14194.0,100.0,1350.0,1020.0,762.0,1000.0,385.0,950.0,569.0,955.0,1199.0,23.76,22.982400000000002,244.08,138.24,552.96,203.04000000000002,701.9136000000001,69.6384,1226.3616,8.64,116.64,88.128,65.8368,86.4,33.264,82.08,49.1616,82.512,103.59360000000001,0.09321633389619201,0.792,2.576946307258368,0.08707430327040001,0.374971682571264,0.177943063984128,0.143,0.15585592364236803,0.981224567328337,1.0,0.9735346835127949,0.5581686107076924,0.9867675857138526,0.8596283284257392,1.0,0.9061390909440002
2025-09-20,814.0,782.0,5246.0,6657.0,20222.0,10949.0,27581.0,1051.0,49662.0,1005.0,999.0,9324.0,1534.0,2466.0,821.0,2023.0,1525.0,706.0,1035.0,0.20113664442797133,0.20238095238095238,0.1599390243902439,0.7831764705882353,0.5450233134786945,0.561026849764296,0.5577327509504165,0.6308523409363745,0.5313148603830106,0.1823625476320087,0.18163636363636362,0.6930280957336108,0.3526436781609195,0.23330179754020813,0.284083044982699,0.27632837044119657,0.3022195798652398,0.4048165137614679,0.1699228369725825,477.0,275.0,573.0,507.0,1404.0,1091.0,4834.0,365.0,6454.0,75.0,94.0,1004.0,357.0,442.0,137.0,,514.0,,608.0,41.2128,23.76,49.507200000000005,43.8048,121.30560000000001,94.2624,417.6576,31.536,557.6256000000001,6.48,8.1216,86.74560000000001,30.844800000000003,38.1888,11.8368,,44.409600000000005,,52.531200000000005,,450.0,105.0,2500.0,9980.0,1000.0,5219.0,365.0,12403.0,75.0,805.0,32.0,559.0,622.0,400.0,,929.0,21.0,86.0,,38.88,9.072000000000001,216.0,862.272,86.4,450.9216,31.536,1071.6192,6.48,69.552,2.7648,48.2976,53.7408,34.56,,80.2656,1.8144,7.430400000000001,0.007727774034944001,0.14855017722163202,1.406271235451904,0.028458430824960003,0.26402627762380804,0.057284980655616005,0.0431831910528,0.029307936222720002,0.0813449898415158,0.1875633550778182,0.5312698282780144,0.1824258386215385,0.6948059937468632,0.2767390369836522,0.30198035701258746,0.1703949780390698
