,Tamil_Nadu_demand
3612,16890.56
3613,17028.0
3614,16603.28
3615,17319.64
3616,18058.18
3617,17753.38
3618,17719.28
3619,17611.69
3620,17073.93
3621,17033.14
3622,17155.3
3623,16849.55
3624,16145.03
3625,15652.52
3626,15057.36
3627,14703.99
3628,14784.21
3629,14841.85
3630,15062.52
3631,16417.7
3632,16245.85
3633,16858.75
3634,16826.25
3635,16348.33
3636,15167.27
3637,16524.61
3638,15668.13
3639,16266.06
3640,17457.13
3641,17671.4
3642,17608.92
3643,17780.92
3644,15679.81
3645,15786.87
3646,16921.17
3647,16271.46
3648,14944.67
3649,14996.54
3650,14731.17
3651,14447.37
3652,14285.0
3653,14178.68
3654,14071.21
3655,14691.81
3656,14711.19
3657,15098.04
3658,15354.78
3659,15438.64
3660,15272.53
3661,15374.59
3662,15099.08
3663,15383.43
3664,15528.99
3665,15350.12
3666,15047.53
3667,15175.73
3668,14702.75
3669,14888.03
3670,15317.58
3671,14751.33
3672,14061.95
3673,13413.75
3674,13146.86
3675,12858.1
3676,12956.93
3677,13321.11
3678,13643.58
3679,15483.26
3680,15665.96
3681,15624.22
3682,16263.75
3683,16486.09
3684,16531.93
3685,16428.74
3686,16162.64
3687,16806.49
3688,17154.77
3689,16742.74
3690,16611.37
3691,16896.89
3692,16324.41
3693,16208.58
3694,16395.04
3695,15806.85
3696,14777.28
3697,14451.99
3698,14082.6
3699,13732.95
3700,13700.07
3701,13886.72
3702,14389.26
3703,16048.96
3704,16175.12
3705,16106.36
3706,16554.22
3707,16446.24
3708,16692.6
3709,16188.87
3710,16461.66
3711,16741.27
3712,17309.72
3713,17533.35
3714,17358.13
3715,17704.71
3716,16947.63
3717,16690.09
3718,16589.65
3719,15986.43
3720,15163.58
3721,14654.55
3722,14332.23
3723,13981.01
3724,13976.93
3725,14290.7
3726,14665.81
3727,16349.78
3728,16010.85
3729,16657.19
3730,17104.45
3731,16977.39
3732,16977.52
3733,16703.31
3734,16521.54
3735,17200.59
3736,17496.86
3737,17598.66
3738,17240.79
3739,17452.55
3740,16590.56
3741,16515.98
3742,16535.13
3743,16038.88
3744,15452.5
3745,14843.32
3746,14502.51
3747,14300.71
3748,14309.52
3749,14462.58
3750,14947.54
3751,16395.35
3752,15719.81
3753,15952.9
3754,16723.9
3755,16817.17
3756,17018.47
3757,16518.1
3758,16458.07
3759,17164.01
3760,17935.57
3761,17134.4
3762,17513.76
3763,17911.56
3764,17218.87
3765,16883.46
3766,17199.62
3767,16890.17
3768,15905.05
3769,15513.82
3770,14950.2
3771,14693.85
3772,14729.07
3773,14694.63
3774,14814.03
3775,15905.23
3776,16092.3
3777,16653.61
3778,17408.21
3779,18361.52
3780,18208.51
3781,18169.38
3782,18250.23
3783,19476.76
3784,19688.36
3785,18613.94
3786,18412.69
3787,18354.06
3788,17580.98
3789,17414.38
3790,16440.98
3791,16726.53
3792,15422.49
3793,15163.0
3794,14677.66
3795,14456.74
3796,14604.73
3797,14689.75
3798,14927.12
3799,15858.21
3800,16478.33
3801,16756.43
3802,16864.51
3803,17120.92
3804,17075.64
3805,16676.62
3806,16339.91
3807,16736.6
3808,17047.43
3809,16663.75
3810,16621.77
3811,16848.26
3812,17023.75
3813,16715.85
3814,16738.37
3815,16419.58
3816,15785.54
3817,15373.66
3818,14791.34
3819,14543.02
3820,14417.45
3821,14301.33
3822,14175.39
3823,14274.99
3824,14167.9
3825,14438.0
3826,14767.87
3827,14591.71
3828,14583.8
3829,14558.85
3830,14368.31
3831,14887.89
3832,15117.7
3833,14657.09
3834,14438.59
3835,15041.17
3836,14825.8
3837,15214.01
3838,15360.83
3839,14819.42
3840,14262.97
3841,13626.12
3842,13245.91
3843,13070.68
3844,13121.89
3845,13554.9
3846,14118.97
3847,15919.22
3848,15910.66
3849,15886.56
3850,16649.43
3851,16623.54
3852,16815.14
3853,16599.87
3854,16425.95
3855,17131.07
3856,17581.22
3857,17603.18
3858,17642.24
3859,17124.16
3860,17127.96
3861,17314.96
3862,17734.18
3863,17061.25
3864,16021.22
3865,15464.72
3866,14981.02
3867,14686.52
3868,14673.72
3869,14764.35
3870,15025.67
3871,16592.5
3872,16609.98
3873,16562.21
3874,16541.62
3875,16707.46
3876,16467.33
3877,16201.9
3878,16082.35
3879,16645.73
3880,17181.69
3881,17641.4
3882,17463.13
3883,17661.84
3884,17406.6
3885,17341.38
3886,17380.23
3887,16920.11
3888,16108.51
3889,15466.1
3890,15068.68
3891,14737.9
3892,14444.97
3893,14546.22
3894,14829.36
3895,16067.82
3896,16091.49
3897,16178.93
3898,16668.4
3899,16618.39
3900,16658.86
3901,16557.51
3902,14967.14
3903,16774.08
3904,17038.78
3905,16918.23
3906,17010.54
3907,17345.39
3908,16601.05
3909,16362.14
3910,16293.12
3911,15893.92
3912,14947.54
3913,14686.1
3914,14134.98
3915,13934.51
3916,13897.1
3917,14169.73
3918,14526.42
3919,15790.4
3920,15708.2
3921,15445.99
3922,15447.59
3923,15595.46
3924,15442.35
3925,15215.79
3926,15476.47
3927,15815.07
3928,15652.8
3929,16454.4
3930,16429.51
3931,16720.9
3932,16173.96
3933,16117.29
3934,16307.36
3935,15774.17
3936,14718.57
3937,14243.2
3938,13826.91
3939,13570.0
3940,13607.57
3941,13816.38
3942,14303.54
3943,15602.61
3944,15783.38
3945,15688.92
3946,15926.38
3947,16105.34
3948,16394.68
3949,16093.79
3950,15845.38
3951,16433.11
3952,16872.24
3953,16953.96
3954,16919.03
3955,17522.98
3956,16816.71
3957,16748.55
3958,16772.86
3959,16209.22
3960,15342.22
3961,14867.65
3962,14457.68
3963,14038.39
3964,14070.8
3965,14174.54
3966,14286.31
3967,15276.81
3968,15526.74
3969,15955.55
3970,16078.53
3971,16078.53
3972,16078.53
3973,16023.61
3974,15858.24
3975,16545.11
3976,16910.11
3977,16765.81
3978,17004.2
3979,16861.07
3980,16243.88
3981,15970.15
3982,15947.74
3983,15735.29
3984,14919.01
3985,14632.29
3986,14116.35
3987,13873.0
3988,13722.97
3989,13527.23
3990,13461.39
3991,13861.01
3992,13383.15
3993,14130.78
3994,14004.75
3995,14031.57
3996,13979.11
3997,13958.3
3998,13678.57
3999,14325.43
4000,14885.64
4001,14838.47
4002,14679.28
4003,14991.24
4004,14487.05
4005,14766.17
4006,14983.19
4007,14673.8
4008,13348.86
4009,13439.69
4010,13046.08
4011,12799.77
4012,12899.11
4013,13205.83
4014,13727.31
4015,15527.99
4016,15594.99
4017,15928.81
4018,16468.2
4019,16596.69
4020,16555.36
4021,16404.99
4022,16410.23
4023,16994.6
4024,17678.81
4025,17629.9
4026,17345.08
4027,17625.82
4028,16987.62
4029,16968.28
4030,17341.43
4031,16728.92
4032,15929.47
4033,15324.61
4034,14723.03
4035,14069.22
4036,14059.42
4037,14205.81
4038,14670.97
4039,16286.38
4040,16429.05
4041,16615.29
4042,16511.97
4043,16397.38
4044,16345.36
4045,16085.25
4046,15748.0
4047,16639.97
4048,17119.58
4049,17078.03
4050,17478.67
4051,17707.81
4052,16984.08
4053,16695.31
4054,16599.86
4055,16005.54
4056,15292.69
4057,14901.55
4058,14337.62
4059,13984.27
4060,13557.47
4061,13814.99
4062,14220.57
4063,15903.52
4064,15805.27
4065,15918.33
4066,15977.81
4067,16143.4
4068,15692.15
4069,15476.7
4070,15177.28
4071,15956.42
4072,16161.88
4073,16279.81
4074,16525.92
4075,16711.8
4076,16173.18
4077,15999.51
4078,15772.49
4079,14961.08
4080,14085.88
4081,13594.8
4082,13311.49
4083,12922.17
4084,12859.5
4085,13118.8
4086,13678.01
4087,15204.9
4088,14979.67
4089,14970.38
4090,15314.41
4091,15410.25
4092,15431.53
4093,14919.02
4094,14927.2
4095,15670.57
4096,15881.78
4097,16162.13
4098,16380.38
4099,16227.15
4100,15294.39
4101,15271.97
4102,15162.53
4103,14425.94
4104,13694.18
4105,13133.99
4106,12728.18
4107,12524.9
4108,12616.07
4109,12868.48
4110,13400.88
4111,14929.78
4112,15169.03
4113,14795.54
4114,15090.1
4115,15019.91
4116,15058.84
4117,14718.64
4118,14725.22
4119,15292.33
4120,15603.42
4121,15778.12
4122,15961.18
4123,16148.3
4124,15417.51
4125,14885.39
4126,14779.42
4127,13747.85
4128,13185.09
4129,12821.05
4130,12482.71
4131,12256.66
4132,12411.53
4133,12569.21
4134,13189.27
4135,14541.18
4136,14958.8
4137,14942.67
4138,14424.0
4139,14163.82
4140,13895.67
4141,13698.19
4142,13573.07
4143,14018.34
4144,14596.75
4145,14773.83
4146,15596.25
4147,15655.67
4148,15156.85
4149,14740.29
4150,14660.83
4151,14071.16
4152,13358.65
4153,13082.22
4154,12920.05
4155,12713.46
4156,12529.3
4157,12812.3
4158,12909.2
4159,13468.28
4160,13495.79
4161,13378.2
4162,13452.52
4163,13156.15
4164,13175.67
4165,13024.33
4166,12963.95
4167,13077.76
4168,13238.93
4169,13459.71
4170,13585.46
4171,13915.18
4172,13670.49
4173,13819.09
4174,13648.31
4175,13046.83
4176,12568.41
4177,12053.84
4178,11765.76
4179,11569.24
4180,11604.05
4181,11787.96
4182,12562.49
4183,14461.5
4184,14418.25
4185,14683.31
4186,15215.8
4187,15249.3
4188,15068.93
4189,14748.13
4190,14585.83
4191,15332.12
4192,15815.57
4193,15927.55
4194,16382.06
4195,16795.0
4196,16137.53
4197,15744.22
4198,15347.01
4199,15049.0
4200,14167.55
4201,13762.54
4202,13240.07
4203,12801.44
4204,12980.9
4205,13176.77
4206,13803.81
4207,15385.94
4208,15351.15
4209,15772.71
4210,15590.38
4211,15361.33
4212,15036.04
4213,14601.26
4214,14627.25
4215,15296.09
4216,15746.86
4217,16175.02
4218,16720.87
4219,16787.96
4220,16048.14
4221,15318.73
4222,15245.81
4223,14626.72
4224,14001.0
4225,13811.12
4226,13284.91
4227,13104.95
4228,13145.35
4229,13426.69
4230,13927.11
4231,15750.8
4232,15565.57
4233,15599.64
4234,15556.27
4235,15778.0
4236,15806.78
4237,15417.66
4238,15234.58
4239,16145.77
4240,16458.95
4241,16842.86
4242,16923.53
4243,17004.16
4244,16361.14
4245,16105.72
4246,15873.02
4247,15257.83
4248,14706.43
4249,14163.56
4250,13801.18
4251,13629.69
4252,13731.11
4253,13942.78
4254,14409.18
4255,16041.24
4256,15915.04
4257,15989.67
4258,16500.57
4259,17104.85
4260,16266.55
4261,16121.45
4262,15655.78
4263,16160.54
4264,16399.13
4265,16697.54
4266,16465.48
4267,16353.06
4268,15642.94
4269,15511.03
4270,15460.11
4271,14998.84
4272,14454.78
4273,13807.25
4274,13277.81
4275,13047.27
4276,12920.7
4277,13250.65
4278,13851.77
4279,15053.28
4280,14266.69
4281,14761.33
4282,15417.81
4283,15757.82
4284,15702.32
4285,15431.35
4286,15060.71
4287,15922.31
4288,16545.69
4289,16462.48
4290,16827.59
4291,16650.6
4292,15983.83
4293,15791.97
4294,15757.81
4295,15172.2
4296,14486.22
4297,14104.3
4298,13667.03
4299,13320.47
4300,13494.73
4301,13675.72
4302,13916.5
4303,15044.96
4304,14804.54
4305,15707.7
4306,16074.32
4307,16397.06
4308,15906.63
4309,15528.2
4310,15363.26
4311,15909.98
4312,16298.56
4313,16430.32
4314,16310.86
4315,16187.07
4316,15657.94
4317,15284.39
4318,15458.88
4319,15181.12
4320,14586.45
4321,14151.95
4322,13985.85
4323,13533.46
4324,13351.63
4325,13342.07
4326,13317.49
4327,14026.5
4328,13936.33
4329,14268.46
4330,14071.99
4331,14137.07
4332,14331.26
4333,14349.11
4334,14096.01
4335,13920.84
4336,14715.43
4337,14501.04
4338,14762.05
4339,14877.34
4340,14718.85
4341,14799.0
4342,14934.44
4343,14319.84
4344,13683.94
4345,13410.25
4346,12848.61
4347,12559.78
4348,12602.82
4349,12749.07
4350,13180.97
4351,14454.04
4352,14560.48
4353,15970.13
4354,16502.55
4355,16622.48
4356,16630.69
4357,15851.48
4358,15882.69
4359,16714.49
4360,17350.51
4361,17050.79
4362,17199.84
4363,17365.77
4364,16620.64
4365,16410.16
4366,16350.78
4367,16018.51
4368,15210.18
4369,14673.26
4370,14442.19
4371,13958.35
4372,13594.57
4373,13732.77
4374,14064.13
4375,15331.14
4376,15496.38
4377,16381.32
4378,16919.15
4379,16677.86
4380,16569.39
4381,16202.23
4382,16147.11
4383,16528.55
4384,17087.82
4385,16939.1
4386,16714.26
4387,16701.25
4388,16113.27
4389,15894.58
4390,15987.01
4391,15370.1
4392,14926.08
4393,14403.0
4394,13922.78
4395,13561.61
4396,13407.67
4397,13587.72
4398,13551.27
4399,13950.74
4400,13643.11
4401,13753.08
4402,14002.79
4403,14077.32
4404,13945.59
4405,13722.17
4406,13654.48
4407,14086.26
4408,13613.94
4409,13890.62
4410,14446.62
4411,14069.88
4412,14096.59
4413,13781.54
4414,14132.5
4415,13734.1
4416,13166.54
4417,12754.43
4418,12336.9
4419,12138.2
4420,12121.08
4421,12107.24
4422,12217.43
4423,13085.38
4424,13662.45
4425,14039.81
4426,13646.28
4427,14439.73
4428,14451.03
4429,13967.63
4430,14027.52
4431,14404.49
4432,15088.43
4433,14674.51
4434,15048.48
4435,15354.58
4436,14757.87
4437,14852.79
4438,15091.1
4439,14586.4
4440,14031.94
4441,13725.77
4442,13095.01
4443,12965.23
4444,12966.07
4445,13314.18
4446,13368.83
4447,14817.2
4448,15573.24
4449,16230.5
4450,16421.49
4451,17153.54
4452,17264.29
4453,16694.98
4454,16256.24
4455,17013.8
4456,17835.7
4457,17412.8
4458,17340.97
4459,17157.22
4460,16633.79
4461,16299.99
4462,16116.88
4463,15878.76
4464,15000.78
4465,14477.81
4466,13750.69
4467,13258.11
4468,12953.04
4469,13242.66
4470,13456.23
4471,14258.39
4472,15109.53
4473,15317.32
4474,15364.27
4475,15173.7
4476,14787.26
4477,14614.36
4478,14477.21
4479,15453.43
4480,15500.95
4481,16155.76
4482,16533.16
4483,16176.2
4484,15862.78
4485,15335.81
4486,14713.03
4487,14601.99
4488,14396.06
4489,14021.68
4490,13462.13
4491,13249.86
4492,13197.87
4493,13219.83
4494,13146.65
4495,13675.93
4496,13727.26
4497,13637.99
4498,13645.13
4499,13721.39
4500,13639.64
4501,13487.27
4502,13388.86
4503,13891.17
4504,13833.73
4505,14140.89
4506,14125.05
4507,14145.28
4508,13945.23
4509,13939.86
4510,13919.27
4511,13547.21
4512,13050.63
4513,12457.91
4514,12098.51
4515,11879.8
4516,11796.37
4517,11872.26
4518,12716.11
4519,14468.91
4520,14114.15
4521,13966.92
4522,14678.99
4523,14815.09
4524,14532.11
4525,14470.05
4526,14434.36
4527,15617.49
4528,16017.66
4529,16304.53
4530,16733.82
4531,16915.51
4532,16489.35
4533,16107.56
4534,16361.49
4535,15092.69
4536,14602.07
4537,14016.44
4538,13674.5
4539,13377.03
4540,13205.46
4541,13562.35
4542,14165.26
4543,15786.29
4544,15878.56
4545,15588.83
4546,15665.11
4547,15096.39
4548,15122.68
4549,14321.04
4550,14053.92
4551,15599.62
4552,16112.74
4553,15984.35
4554,16914.11
4555,17302.29
4556,16724.21
4557,16760.09
4558,16486.91
4559,15972.8
4560,14999.11
4561,14565.8
4562,14191.98
4563,13974.29
4564,13789.4
4565,13950.88
4566,14317.63
4567,15801.26
4568,16360.61
4569,15719.66
4570,15784.31
4571,15653.03
4572,15978.49
4573,15843.29
4574,15580.51
4575,16361.44
4576,16713.78
4577,16721.22
4578,17283.23
4579,17372.57
4580,16748.51
4581,16558.75
4582,16481.22
4583,15827.01
4584,15021.7
4585,14561.49
4586,14150.72
4587,13593.85
4588,13443.79
4589,13752.86
4590,14330.87
4591,15339.45
4592,15900.62
4593,15772.36
4594,15878.64
4595,15896.17
4596,15676.55
4597,15176.21
4598,14966.2
4599,15726.47
4600,16420.27
4601,16106.38
4602,16716.13
4603,17008.93
4604,16421.92
4605,16216.74
4606,16033.75
4607,15610.95
4608,14821.17
4609,14251.27
4610,13672.73
4611,13410.51
4612,13206.83
4613,13452.16
4614,14078.9
4615,15302.41
4616,15451.9
4617,15432.16
4618,15771.97
4619,15661.88
4620,15560.53
4621,15090.4
4622,15059.65
4623,15820.04
4624,16151.94
4625,16317.7
4626,16824.25
4627,16914.97
4628,16365.44
4629,16234.32
4630,16148.7
4631,15674.89
4632,14856.76
4633,14409.77
4634,13988.71
4635,13694.06
4636,13579.74
4637,13612.78
4638,14031.36
4639,15172.21
4640,15374.15
4641,15803.45
4642,16088.99
4643,16273.79
4644,16063.29
4645,16295.52
4646,16295.52
4647,16295.52
4648,16295.52
4649,15748.72
4650,16030.23
4651,16019.36
4652,15868.16
4653,15481.29
4654,15498.44
4655,14964.06
4656,14167.73
4657,13569.59
4658,13141.41
4659,12952.94
4660,12654.35
4661,12871.74
4662,13033.44
4663,13155.16
4664,12309.91
4665,12223.81
4666,13148.75
4667,13344.46
4668,13473.56
4669,13150.26
4670,12980.05
4671,13241.53
4672,13508.69
4673,13594.74
4674,14263.7
4675,14554.22
4676,14337.02
4677,14238.61
4678,14409.99
4679,13790.63
4680,13184.87
4681,12606.42
4682,12242.98
4683,12038.09
4684,11928.17
4685,12265.24
4686,12774.63
4687,14653.53
4688,14364.52
4689,14669.41
4690,15612.81
4691,15824.74
4692,15601.73
4693,14986.46
4694,15086.54
4695,15573.74
4696,15720.25
4697,16565.93
4698,16371.25
4699,16642.88
4700,16123.76
4701,15977.75
4702,15834.75
4703,15145.64
4704,14136.17
4705,13571.71
4706,13268.54
4707,12738.49
4708,12959.02
4709,13094.31
4710,13724.11
4711,14970.68
4712,15714.46
4713,15212.85
4714,15354.56
4715,15482.33
4716,15968.17
4717,14681.67
4718,14715.81
4719,15554.13
4720,15649.06
4721,15904.38
4722,16494.72
4723,16415.65
4724,15914.75
4725,15673.67
4726,15692.58
4727,14907.34
4728,13915.09
4729,13366.23
4730,13113.43
4731,12779.55
4732,12551.58
4733,12632.97
4734,13391.66
4735,14597.74
4736,14809.93
4737,14327.25
4738,14452.98
4739,14127.78
4740,14485.83
4741,14759.67
4742,15626.97
4743,14480.9
4744,14823.51
4745,15320.88
4746,15867.91
4747,16413.76
4748,15803.61
4749,15360.16
4750,15071.8
4751,14369.24
4752,13536.48
4753,13046.46
4754,12613.88
4755,12319.14
4756,12128.77
4757,12208.39
4758,13011.45
4759,14753.29
4760,15251.07
4761,14838.33
4762,15074.33
4763,15035.38
4764,14724.94
4765,14604.35
4766,14346.64
4767,14836.03
4768,15004.28
4769,15261.18
4770,16163.48
4771,16291.88
4772,15673.31
4773,15248.25
4774,14955.17
4775,14111.73
4776,13344.59
4777,12906.7
4778,12533.24
4779,12250.8
4780,12217.11
4781,12468.92
4782,13072.62
4783,14917.32
4784,15228.76
4785,14486.05
4786,13021.85
4787,12619.96
4788,14904.06
4789,14401.07
4790,14283.28
4791,14350.27
4792,14771.44
4793,15033.21
4794,15646.29
4795,15581.6
4796,15017.18
4797,14645.75
4798,14408.52
4799,13577.83
4800,12801.81
4801,12416.59
4802,12040.97
4803,11875.23
4804,11726.79
4805,11783.52
4806,12028.94
4807,13270.14
4808,13827.0
4809,14106.96
4810,14305.92
4811,14393.22
4812,14087.35
4813,13954.12
4814,13394.92
4815,13656.62
4816,13802.6
4817,13996.33
4818,14911.29
4819,14801.72
4820,14377.14
4821,13975.87
4822,13461.38
4823,12978.46
4824,12029.55
4825,11910.75
4826,11499.9
4827,11292.34
4828,11100.39
4829,11310.73
4830,11239.95
4831,11663.66
4832,11564.99
4833,11870.94
4834,11837.72
4835,11508.43
4836,11222.82
4837,11006.88
4838,10825.64
4839,10970.24
4840,11159.64
4841,11192.59
4842,11861.74
4843,12048.55
4844,11756.22
4845,11654.08
4846,11387.83
4847,10947.67
4848,10031.17
4849,9551.34
4850,9148.57
4851,9021.22
4852,9010.05
4853,9404.5
4854,9813.18
4855,10373.17
4856,10356.83
4857,10572.47
4858,9840.68
4859,9045.63
4860,8561.05
4861,8544.23
4862,8589.22
4863,8169.5
4864,8303.99
4865,8330.6
4866,9118.2
4867,9181.08
4868,9301.63
4869,9339.6
4870,9223.09
4871,8654.26
4872,8290.91
4873,7951.27
4874,7762.82
4875,7511.83
4876,7483.57
4877,7714.65
4878,8384.49
4879,9187.67
4880,10207.27
4881,10697.98
4882,10910.82
4883,10518.46
4884,10157.24
4885,9752.61
4886,9673.62
4887,9641.82
4888,9633.69
4889,10090.62
4890,10897.6
4891,11069.69
4892,10720.69
4893,10721.89
4894,10183.94
4895,9628.39
4896,9203.98
4897,8889.25
4898,8662.56
4899,8462.12
4900,8537.07
4901,8636.34
4902,9455.75
4903,10888.07
4904,11470.48
4905,11657.73
4906,11868.76
4907,11845.54
4908,11673.89
4909,11405.3
4910,11461.13
4911,12048.05
4912,12345.51
4913,12820.22
4914,13560.45
4915,13769.01
4916,13196.22
4917,12629.12
4918,12119.65
4919,11450.82
4920,10806.36
4921,10450.25
4922,10171.69
4923,9901.41
4924,9882.86
4925,10268.7
4926,11020.07
4927,12789.78
4928,12844.16
4929,12090.5
4930,11991.71
4931,12386.51
4932,12373.89
4933,12211.5
4934,12191.89
4935,12635.97
4936,12980.16
4937,13950.81
4938,15117.69
4939,15067.72
4940,14238.4
4941,13968.63
4942,13291.75
4943,12647.34
4944,11894.98
4945,11275.66
4946,11240.0
4947,10741.61
4948,10801.84
4949,11071.38
4950,12149.88
4951,13829.36
4952,14230.79
4953,13459.96
4954,13463.82
4955,13376.16
4956,13708.96
4957,13213.21
4958,12878.84
4959,13503.2
4960,13444.3
4961,13961.59
4962,14970.15
4963,14919.6
4964,14379.98
4965,14089.06
4966,13448.98
4967,12475.75
4968,11853.23
4969,11624.47
4970,11193.86
4971,11066.29
4972,11101.32
4973,11325.08
4974,12106.24
4975,13551.1
4976,13484.18
4977,13234.73
4978,13104.24
4979,13656.95
4980,13424.09
4981,13419.94
4982,13412.77
4983,13778.28
4984,14210.01
4985,14803.65
4986,15105.21
4987,15099.24
4988,14728.06
4989,14144.28
4990,13567.54
4991,12821.45
4992,12274.31
4993,11941.06
4994,11314.25
4995,11119.64
4996,11102.82
4997,11310.5
4998,11512.62
4999,11688.97
5000,11986.58
5001,12323.23
5002,12086.55
5003,12055.84
5004,12312.19
5005,12482.31
5006,12237.14
5007,12179.32
5008,12310.33
5009,12591.6
5010,13352.3
5011,13401.24
5012,13082.23
5013,12842.19
5014,12595.4
5015,11929.2
5016,11547.25
5017,11151.62
5018,10767.91
5019,10629.33
5020,10739.34
5021,11068.52
5022,12088.82
5023,13965.65
5024,14435.04
5025,14243.72
5026,14571.75
5027,14519.64
5028,14462.56
5029,13731.34
5030,13389.0
5031,13718.74
5032,13821.41
5033,14361.3
5034,15243.36
5035,14712.53
5036,13941.37
5037,13530.17
5038,12666.99
5039,11920.22
5040,11257.4
5041,11076.57
5042,10724.72
5043,10698.76
5044,10835.65
5045,10379.93
5046,11310.88
5047,13271.36
5048,14460.39
5049,14059.97
5050,14218.07
5051,14311.92
5052,13729.39
5053,13497.2
5054,13104.59
5055,13633.18
5056,14367.64
5057,15899.5
5058,15167.57
5059,14908.6
5060,14167.0
5061,13737.22
5062,12970.46
5063,12166.33
5064,11538.92
5065,11261.6
5066,10937.29
5067,10833.17
5068,10963.26
5069,11275.16
5070,12244.33
5071,14380.01
5072,14484.26
5073,13982.07
5074,14194.16
5075,14575.7
5076,14329.88
5077,14207.25
5078,13159.21
5079,14226.15
5080,14594.91
5081,15123.6
5082,15875.92
5083,15920.48
5084,15082.82
5085,14516.68
5086,14260.92
5087,13445.94
5088,12908.1
5089,12582.76
5090,12296.66
5091,11820.37
5092,11812.76
5093,12176.76
5094,13096.79
5095,15156.57
5096,15246.66
5097,14950.45
5098,14996.59
5099,15061.85
5100,15162.73
5101,14517.0
5102,14686.72
5103,14976.69
5104,15480.47
5105,15579.49
5106,16370.54
5107,16473.79
5108,15886.56
5109,15499.19
5110,15379.07
5111,14656.17
5112,14094.87
5113,13561.21
5114,13199.46
5115,12707.09
5116,12693.53
5117,13083.61
5118,13953.43
5119,15754.96
5120,15434.27
5121,15620.31
5122,16095.91
5123,16207.45
5124,15510.13
5125,15335.81
5126,15211.28
5127,15528.36
5128,16902.63
5129,17027.38
5130,17213.15
5131,17222.88
5132,16825.29
5133,16409.01
5134,16324.4
5135,15601.96
5136,15054.23
5137,14331.11
5138,13844.17
5139,13676.95
5140,13454.26
5141,13763.5
5142,14019.65
5143,15422.04
5144,15586.64
5145,15791.68
5146,15913.43
5147,15701.85
5148,15578.56
5149,15265.76
5150,15159.19
5151,15677.2
5152,16492.66
5153,16874.46
5154,17210.23
5155,16912.44
5156,16259.65
5157,15712.53
5158,15898.79
5159,15391.41
5160,14771.31
5161,14109.64
5162,13732.94
5163,13212.99
5164,12975.61
5165,13033.35
5166,13144.48
5167,13700.13
5168,13839.36
5169,13963.31
5170,13884.6
5171,13975.4
5172,13852.54
5173,13607.98
5174,13711.53
5175,14175.78
5176,14570.27
5177,14630.65
5178,15126.72
5179,15169.15
5180,14585.88
5181,14724.1
5182,14715.84
5183,14191.63
5184,13435.75
5185,12886.63
5186,12628.02
5187,12427.18
5188,12673.15
5189,12948.94
5190,13459.15
5191,15188.65
5192,15205.67
5193,14997.13
5194,14546.87
5195,15925.32
5196,16597.68
5197,15573.53
5198,15579.08
5199,16323.12
5200,16794.11
5201,16722.55
5202,17323.59
5203,17198.01
5204,16670.68
5205,16573.83
5206,16452.71
5207,15743.65
5208,14963.96
5209,14340.54
5210,13954.84
5211,13728.24
5212,13620.5
5213,13606.64
5214,14221.15
5215,16228.53
5216,16270.46
5217,16359.12
5218,16406.47
5219,16218.13
5220,15875.69
5221,15687.46
5222,15607.18
5223,16387.53
5224,17249.66
5225,16981.54
5226,17623.18
5227,17232.02
5228,16649.79
5229,16399.95
5230,16114.25
5231,15456.26
5232,14744.14
5233,14266.74
5234,14088.81
5235,13850.84
5236,13739.78
5237,13810.06
5238,14807.16
5239,16553.05
5240,16395.36
5241,16117.26
5242,16490.15
5243,16471.24
5244,16250.9
5245,14336.07
5246,15847.61
5247,16286.48
5248,16736.19
5249,17065.34
5250,17552.8
5251,17007.91
5252,16336.51
5253,15798.88
5254,15579.66
5255,14957.83
5256,14076.27
5257,13577.65
5258,13039.58
5259,12503.49
5260,12486.12
5261,12792.59
5262,13406.26
5263,15140.46
5264,15434.71
5265,15485.48
5266,15452.26
5267,15832.71
5268,15547.97
5269,15147.91
5270,14927.7
5271,15280.68
5272,15727.67
5273,16230.2
5274,16852.82
5275,16606.07
5276,15975.84
5277,15474.81
5278,15093.71
5279,14305.48
5280,13810.62
5281,13364.07
5282,13056.22
5283,12773.23
5284,12719.07
5285,13028.75
5286,13707.42
5287,15734.4
5288,15877.15
5289,15601.74
5290,15448.26
5291,15483.33
5292,15085.94
5293,15153.18
5294,15106.84
5295,15979.69
5296,16262.81
5297,16135.87
5298,17138.13
5299,16814.8
5300,16229.91
5301,15851.57
5302,15485.23
5303,14784.75
5304,14058.02
5305,13516.94
5306,13177.3
5307,13023.77
5308,12938.47
5309,13176.24
5310,13451.87
5311,14921.52
5312,14999.32
5313,15117.16
5314,15798.46
5315,15803.72
5316,15701.6
5317,15145.91
5318,15251.06
5319,15691.42
5320,16355.64
5321,16355.11
5322,16799.47
5323,16483.23
5324,15823.9
5325,15499.55
5326,15139.79
5327,14612.66
5328,14000.88
5329,13542.08
5330,13207.17
5331,12909.17
5332,12673.1
5333,12807.78
5334,12843.27
5335,13495.32
5336,13784.24
5337,14055.97
5338,13321.46
5339,13407.42
5340,13218.42
5341,13298.65
5342,13320.88
5343,13327.86
5344,14115.17
5345,14185.14
5346,14646.61
5347,14223.47
5348,13964.84
5349,13762.61
5350,13539.03
5351,12924.59
5352,12444.9
5353,12172.32
5354,11978.35
5355,11695.2
5356,11761.5
5357,12204.88
5358,13034.45
5359,15353.59
