timestamp,balancing_area,demand_mw,relative_to_daily_mean
2025-07-11 08:00:00,Tirunelveli,1482.7533394023408,0.9794342782205244
2025-07-11 09:00:00,Tirunelveli,1506.828344702909,0.9953370482990742
2025-07-11 10:00:00,Tirunelveli,1516.350368534743,1.0016268311585013
2025-07-11 11:00:00,Tirunelveli,1547.707263484098,1.022339661105212
2025-07-11 12:00:00,Tirunelveli,1534.7274426170293,1.0137658267765075
2025-07-11 13:00:00,Tirunelveli,1549.90337574957,1.023790305372512
2025-07-11 14:00:00,Tirunelveli,1532.3319858191394,1.0121835052686057
2025-07-11 15:00:00,Tirunelveli,1601.61583926546,1.0579490275502048
2025-07-11 16:00:00,Tirunelveli,1668.2525634417127,1.101965985807642
2025-07-11 17:00:00,Tirunelveli,1651.8282351749042,1.0911168784923668
2025-07-11 18:00:00,Tirunelveli,1611.6304102128104,1.0645641629249532
2025-07-11 19:00:00,Tirunelveli,1597.6596808991806,1.0553357829794223
2025-07-11 20:00:00,Tirunelveli,1537.6237525526196,1.0156789873514223
2025-07-11 21:00:00,Tirunelveli,1544.8192595706917,1.020431987081989
2025-07-11 22:00:00,Tirunelveli,1561.6987578531878,1.0315817574299722
2025-07-11 23:00:00,Tirunelveli,1506.143097872722,0.9948844077845045
2025-07-11 00:00:00,Trichy,2169.953498600042,0.9929680975407075
2025-07-11 01:00:00,Trichy,2093.525127061777,0.9579945671247575
2025-07-11 02:00:00,Trichy,2038.3228475275955,0.9327340707480701
2025-07-11 03:00:00,Trichy,1998.4876762568963,0.9145055445343087
2025-07-11 04:00:00,Trichy,1973.4928965295644,0.9030679635491354
2025-07-11 05:00:00,Trichy,1980.2005451877449,0.9061373754657419
2025-07-11 06:00:00,Trichy,2007.1447685960404,0.9184670195224962
2025-07-11 07:00:00,Trichy,2181.630038923485,0.9983112682760741
2025-07-11 08:00:00,Trichy,2140.9533045336807,0.9796976437964386
2025-07-11 09:00:00,Trichy,2175.2609093258725,0.9953967622723227
2025-07-11 10:00:00,Trichy,2188.830078942491,1.0016059978841059
2025-07-11 11:00:00,Trichy,2233.5145949374823,1.0220535783809688
2025-07-11 12:00:00,Trichy,2215.0179608133635,1.013589540967733
2025-07-11 13:00:00,Trichy,2236.64412079812,1.0234856456312795
2025-07-11 14:00:00,Trichy,2211.6043630137888,1.0120274827416007
2025-07-11 15:00:00,Trichy,2310.335932657946,1.0572069296468067
2025-07-11 16:00:00,Trichy,2405.295263679619,1.1006602047189047
2025-07-11 17:00:00,Trichy,2381.890103177262,1.0899500315692707
2025-07-11 18:00:00,Trichy,2324.606996690358,1.0637373512946844
2025-07-11 19:00:00,Trichy,2304.6982883031,1.054627150405798
2025-07-11 20:00:00,Trichy,2219.145289359521,1.0154782015206192
2025-07-11 21:00:00,Trichy,2229.399102722114,1.0201703341187418
2025-07-11 22:00:00,Trichy,2253.4528941517133,1.0311773199965035
2025-07-11 23:00:00,Trichy,2174.284412035772,0.9949499182929332
2025-07-11 00:00:00,Vellore,2175.257258449576,0.9929075393098451
2025-07-11 01:00:00,Vellore,2097.97756474041,0.9576328194019673
2025-07-11 02:00:00,Vellore,2042.160396736072,0.9321547814737394
2025-07-11 03:00:00,Vellore,2001.8815085078888,0.9137692725223583
2025-07-11 04:00:00,Vellore,1976.60831633096,0.9022331919243397
2025-07-11 05:00:00,Vellore,1983.3906803062716,0.9053290373923972
2025-07-11 06:00:00,Vellore,2010.6350306740133,0.9177648634440756
2025-07-11 07:00:00,Vellore,2187.063861699347,0.9982967250416942
2025-07-11 08:00:00,Vellore,2145.934036328682,0.9795228013862741
2025-07-11 09:00:00,Vellore,2180.623787488803,0.9953571195249096
2025-07-11 10:00:00,Vellore,2194.3441016961388,1.0016198286206943
2025-07-11 11:00:00,Vellore,2239.5263506454885,1.0222435021887388
2025-07-11 12:00:00,Vellore,2220.82368577127,1.0137065731029198
2025-07-11 13:00:00,Vellore,2242.690735743552,1.023687902297711
2025-07-11 14:00:00,Vellore,2217.3720645069684,1.0121310625453273
2025-07-11 15:00:00,Vellore,2317.2033877179524,1.0576995915505423
2025-07-11 16:00:00,Vellore,2413.220454004758,1.1015270830567807
2025-07-11 17:00:00,Vellore,2389.5545875414064,1.0907246746775023
2025-07-11 18:00:00,Vellore,2331.633414619369,1.064286252713127
2025-07-11 19:00:00,Vellore,2311.502946635473,1.055097595438956
2025-07-11 20:00:00,Vellore,2224.996987903247,1.0156114986626723
2025-07-11 21:00:00,Vellore,2235.3650166871053,1.0203440395643457
2025-07-11 22:00:00,Vellore,2259.6867390633683,1.031445816801308
2025-07-11 23:00:00,Vellore,2179.636413167357,0.9949064273577757
2025-07-11 00:00:00,Villupuram,1855.3844994288925,0.9924191914810936
2025-07-11 01:00:00,Villupuram,1784.8955669233192,0.9547156484003579
2025-07-11 02:00:00,Villupuram,1733.9831939664975,0.927483332930575
2025-07-11 03:00:00,Villupuram,1697.2437130311694,0.9078318989682365
2025-07-11 04:00:00,Villupuram,1674.1913398648844,0.8955015073181786
2025-07-11 05:00:00,Villupuram,1680.377720446091,0.8988105156754679
2025-07-11 06:00:00,Villupuram,1705.2280411714453,0.912102604301784
2025-07-11 07:00:00,Villupuram,1866.153626733216,0.9981794468974795
2025-07-11 08:00:00,Villupuram,1828.637982643973,0.9781128541311827
2025-07-11 09:00:00,Villupuram,1860.2794580535844,0.9950374363150596
2025-07-11 10:00:00,Villupuram,1872.7941337167133,1.0017313611091243
2025-07-11 11:00:00,Villupuram,1914.0061047246024,1.0237750673918817
2025-07-11 12:00:00,Villupuram,1896.946890088549,1.0146503323293512
2025-07-11 13:00:00,Villupuram,1916.8924273391624,1.025318920946968
2025-07-11 14:00:00,Villupuram,1893.798571472668,1.012966340781368
2025-07-11 15:00:00,Villupuram,1984.8574650320045,1.0616724680294591
2025-07-11 16:00:00,Villupuram,2072.4372700237905,1.1085176795135336
2025-07-11 17:00:00,Villupuram,2050.850982814901,1.096971476715397
2025-07-11 18:00:00,Villupuram,1998.0194891483984,1.068712650447641
2025-07-11 19:00:00,Villupuram,1979.657936055776,1.0588913127787498
2025-07-11 20:00:00,Villupuram,1900.7534736577516,1.0166864205844897
2025-07-11 21:00:00,Villupuram,1910.2104376554555,1.021744818219781
2025-07-11 22:00:00,Villupuram,1932.3949490673629,1.0336110027683665
2025-07-11 23:00:00,Villupuram,1859.3788467990412,0.9945557119644747
